Address,Allocation,Type ,Sum
0x98E073b579FD483EaC8f10d5bd0B32C8C3BBD7e0,0.213%,DAO voters,
0x69532196205628D56a8c48C244A6209b95BA6fd8,0.213%,DAO voters,
0x236Fbe7A6Dfb5C4E38b0Adf4A87ff52B0fd82047,0.213%,DAO voters,
0xB2B1f3B6cf2464EE36df75B2178e35E9E57806D7,0.213%,DAO voters,
0xe020Dd3f09129e91B436879305CcB90dfce06a31,0.213%,DAO voters,
0xD3Efb39f06379d05f5ca1F3Dfa03C26Afc74dE9f,0.213%,DAO voters,
0x54e6F151504A660cD114b5841Fe32e9832f76aA7,0.213%,DAO voters,
0xF7f1f47eC265f64CC5f569Ff87dA572a5Ab51Fa6,0.213%,DAO voters,
0x938bD9bBfE8a99C5A8817cAd66604Cf06d374dED,0.213%,DAO voters,
0x6591C24a7f7d3B37527487a457b2f467936DFE59,0.213%,DAO voters,
0xF467f1f46CAD3F1041c765765be2891245144F6E,0.213%,DAO voters,
0xa745E03B46B8C20853C7d3Ea9D7BCF217CE63Bc2,0.213%,DAO voters,
0xFCDD99A64EC7222aE11c27604eD0a9eeC5082792,0.213%,DAO voters,
0xacebc7aC249D7A8A54f9b2C0C4581f0451f2A4d1,0.213%,DAO voters,
0xb4D92a48F905450Cb00B54C5BD3ff6e6CC0C72f5,0.213%,DAO voters,
0x218f53Fdf2f3831d23eb1CAF6D1096edc161c77F,0.213%,DAO voters,
0x090687799D0616B91a2F7DA50623c4A1Dc702600,0.213%,DAO voters,
0xc0F030eac8b588817f8dA16b9a2CDCcc6451B25c,0.213%,DAO voters,
0x30a2c1dAB998C6BDc29EE0F11917Da7cd9c9708d,0.213%,DAO voters,
0x36b1630a82cda4cD1431B6a0F0162d00f7596b6c,0.213%,DAO voters,
0x529EA1a6815F6F1Bb35119184bFeB5a76d3000fA,0.213%,DAO voters,
0x25d700d53B84519B4c69E9Aa7065951e8775a289,0.213%,DAO voters,
0x70fCbDc0d0151ab9F402b243bf7A80eE0a5c2e08,0.213%,DAO voters,
0xec39E27beD0d40C5BFDD8203665C0e85F18E11Fb,0.213%,DAO voters,
0x70651bdEa0Cf9cC83Df293326cdAA1dE85431da8,0.213%,DAO voters,
0x79eD8d08b0AE44B97cC0574d28ee3d83FE277Fbf,0.213%,DAO voters,
0x702999D8261375FFedD3f86FE4FbAac91ea4E65b,0.213%,DAO voters,
0x0630717c9c6baEAbd2b0852e09dF08FEbAcCd227,0.213%,DAO voters,
0x4A783864BF29f41C3082423780AbAf7308943397,0.213%,DAO voters,
0x0C1e99991dD2f7D374Bff13f9F52284CE6cfDAE5,0.213%,DAO voters,
0xF6f4490Ee883Ea125d5BAFA854CB93fF3367098b,0.213%,DAO voters,
0x4Cb5b3E4F879BBb019B1a0560A810CB0bC193784,0.213%,DAO voters,
0xd4ea5b38f697a47e2f9bf019a681f2af2f628396,0.05813953488%,veLNDX holders,
0x9ee3ca7dcc6b0b746979f59048af02d32e5809a1,0.05813953488%,veLNDX holders,
0x03356549a47b7b2db0769c05cd6feb250976cace,0.05813953488%,veLNDX holders,
0x9860648481734eac6c56509e35aa38ded2895ad1,0.05813953488%,veLNDX holders,
0x44aa2530657386efe295de7aa44e6726e065371f,0.05813953488%,veLNDX holders,
0xd3075f0add25c91ca530ad9a2ee738e9dd4d4349,0.05813953488%,veLNDX holders,
0xc5cf0e52cd0115a3b526549b4c07105374625b04,0.05813953488%,veLNDX holders,
0x183db7c88c48e65dfaa5792c4b06360b08a1cb94,0.05813953488%,veLNDX holders,
0xdb51362ac38d7a811474f6f6822454eed6cc826d,0.05813953488%,veLNDX holders,
0xdbac7d30534a4ba0c7775cc158e5a6a86ab0e6d2,0.05813953488%,veLNDX holders,
0xa6f6e5762567e61bf4f08c5d9d49dc80af6ed4c5,0.05813953488%,veLNDX holders,
0x39ddf2f5cbeecfe0abc8ca6480b8010012e10deb,0.05813953488%,veLNDX holders,
0x6c5274ca3e03024bb608af3a380727367c27da2d,0.05813953488%,veLNDX holders,
