Address,Allocation,Type,
0x4b925498da328BD2aD5358c3D60228102f3cD5D8,0.01402407466150220%,>100xp-user,
0x46475aD67bb11aeE68A4D97DBB261564A4F00276,0.01402407466150220%,>100xp-user,
0x4B3be2B48187fCd4BA4A227a1005aD8C273178d0,0.01402407466150220%,>100xp-user,
0x686985337E2F1ae02879Ae2924B01490061188E4,0.01402407466150220%,>100xp-user,
0x71B2Cba7Ba792b2f203697106F1Ec073eaFC74c3,0.01402407466150220%,>100xp-user,
0x66e94D366bc1f0b38d3100e817D5A75Dbb93Cf0f,0.01402407466150220%,>100xp-user,
0x449dDC6231d1AF99c966E2922aC70aD878083310,0.01402407466150220%,>100xp-user,
0x5d680DfAC8e4963313cb893A66C03D3120FA1b64,0.01402407466150220%,>100xp-user,
0x769cF067D04197A52f4778bcDade1c34A67F7CC6,0.01402407466150220%,>100xp-user,
0x5c98fFdF209023364226EEb14C5c6486bC08e459,0.01402407466150220%,>100xp-user,
0x7556ECbe43F79fc33151f531A78E176dDca0DC2B,0.01402407466150220%,>100xp-user,
0x7908e5C834dE2f2276a16CF18DB97287F88AB4a4,0.01402407466150220%,>100xp-user,
0x621aE78B9D12207148E01867a721b1879BaE15Ce,0.01402407466150220%,>100xp-user,
0x4e3e936C7bAD5c9c6BeA076F1446bfb712Dfcd8D,0.01402407466150220%,>100xp-user,
0x5CE2AEa8090979E4BF02ff5B99D95Eb5E71145d3,0.01402407466150220%,>100xp-user,
0x6418fde12C8f3B48AD82A2673d7697a9f27c7136,0.01402407466150220%,>100xp-user,
0x5d36cdD7D33CA74711B1406391c396290c287D13,0.01402407466150220%,>100xp-user,
0x5E55e9092FCAf5FAC03Ad6326757cF23B8504B38,0.01402407466150220%,>100xp-user,
0x4C5fb5e6228ff3C4C9e3189516820b0EF424c1Ba,0.01402407466150220%,>100xp-user,
0x6C6BeD65c3b1196ef364B147D9390B99165BfbFA,0.01402407466150220%,>100xp-user,
0x42fb915d37f3A4ea92C29f217A74465a1f331B83,0.01402407466150220%,>100xp-user,
0x4A6A020B825e145A4c434bC9D87f0A50A0e1839E,0.01402407466150220%,>100xp-user,
0x4774E9688f4D9f7CaE77A863287370684E823401,0.01402407466150220%,>100xp-user,
0x4A7EA3bD44e1a49223f4739372c017956E30DA71,0.01402407466150220%,>100xp-user,
0x4a84549d1560D8E61cb1924a25B054486Adfb808,0.01402407466150220%,>100xp-user,
0x699a1347c9cED21bfb01752B4FEAA48e51462619,0.01402407466150220%,>100xp-user,
0x6153C5fE02f9f02E8eE924C4A33F0b3701643D33,0.01402407466150220%,>100xp-user,
0x4aCE7AC3a39719ba71a9e79d4e9Ddd0b327a87B2,0.01402407466150220%,>100xp-user,
0x5fa80350977da12EaE2626F4f2CbDd6075a47dad,0.01402407466150220%,>100xp-user,
0x5691727Ce1F13B78D46746C479d5E97c3409d3bC,0.01402407466150220%,>100xp-user,
0x534E625491329FB0B71b761ce1c92BD19FE6D6eb,0.01402407466150220%,>100xp-user,
0x645CE42F1931df991FeA1e3dea8F19A662E8b546,0.01402407466150220%,>100xp-user,
0x751bfc7c3185769387be03F72CAb5939b0AAd9CD,0.01402407466150220%,>100xp-user,
0x4ad81A2e5E1Fdb4E28d2f44B374E2d80Aae9Fa61,0.01402407466150220%,>100xp-user,
0x503361571022FfDb27104769e904d6B2d6C2F89C,0.01402407466150220%,>100xp-user,
0x4326Fc23d9FD7513B1986B8De70dE0CBFb6C116d,0.01402407466150220%,>100xp-user,
0x5c53414E1f15D7668c2b9EC0A92482A64845f5f6,0.01302235504282350%,>100xp-user,
0x5e7Ec5e6573112FDc0a180928838bB05234A7E43,0.01302235504282350%,>100xp-user,
0x4688ED9387419dAD5D56b4f14b8e5175Ef81e0Fc,0.01302235504282350%,>100xp-user,
0x4036134F98aa432c21338FC8c538a3eD01D49ecA,0.01302235504282350%,>100xp-user,
0x467C29383f16B83934780383A37D3f0d4109cAD3,0.01302235504282350%,>100xp-user,
0x655c4c600FE4EDDD0E7c1110B90A5db170339a17,0.01302235504282350%,>100xp-user,
0x4Beac04a31832b7527eC4c88A62A9e0a1Af3e389,0.01302235504282350%,>100xp-user,
0x5be10955986D11580376d0136bEf641E82f78A0A,0.01302235504282350%,>100xp-user,
0x400450854c0Edf31D85eCC6A613cC1aaC0e80F9B,0.01302235504282350%,>100xp-user,
0x4B8BcdBD8e1c6de8d3992b3668A8045f2A2184D3,0.01302235504282350%,>100xp-user,
0x4EEAAcAc123D4f8F9Ca222FD4f0Dd3AF899632e1,0.01302235504282350%,>100xp-user,
0x684A023DA32A06F8a2DFA29aBC753CF13A6051CA,0.01302235504282350%,>100xp-user,
0x6AE388304ebBe38Be2D37A10cB00C395987a9a62,0.01302235504282350%,>100xp-user,
0x4b55532759DAECEFF06cB029d7AebE9db602A4eE,0.01302235504282350%,>100xp-user,
0x64ce7D90145dabb51236bb2d247EE4Ebe2cfdFe1,0.01302235504282350%,>100xp-user,
0x6Af185829c169Eb3fEB5e8D806C592D062235B8F,0.01302235504282350%,>100xp-user,
0x51A5Ec1c62a4B39A918EE89825be63374e235ea4,0.01302235504282350%,>100xp-user,
0x542E5d22176DEB501E619D1bf168FB9fE2FA293F,0.01302235504282350%,>100xp-user,
0x4b2966520fE82dAA18993028B7325726dF8855B5,0.01302235504282350%,>100xp-user,
0x4FD3Bc000C94B8C479De8A9D8A20c335C429094F,0.01302235504282350%,>100xp-user,
0x4B10489A75e9FD8639C4B376192D15480BF5B88B,0.01302235504282350%,>100xp-user,
0x72e433cd7Aad8e1407F49bD86987dA36bc4A33df,0.01302235504282350%,>100xp-user,
0x4AFEd4b7E5af7F953ddE5eF80A26bcC98887Ce0E,0.01302235504282350%,>100xp-user,
0x53895D13f6bFBc63AB1871b6d7D8aF505DD80de9,0.01302235504282350%,>100xp-user,
0x641CbC1375FB0E504bDb3583740d74485d5d2372,0.01302235504282350%,>100xp-user,
0x629a2AA5c68b44F6F69C5F5098B06C84Dcc02C59,0.01302235504282350%,>100xp-user,
0x3Fa9250dB5DCb61163a46c9C361af4131fddFBC5,0.01302235504282350%,>100xp-user,
0x590E29c0B5B7D44676F32039113eaA7c59d72079,0.01302235504282350%,>100xp-user,
0x45Ac8bE019cb28DDcf85CDdCEd1fbF05115D4e56,0.01302235504282350%,>100xp-user,
0x6e8Bef0a883527A3e62b4a14B652687968460475,0.01302235504282350%,>100xp-user,
0x4f9db213689ed69D90ea39A2941A144cbAa9d406,0.01302235504282350%,>100xp-user,
0x63E666380b5Bf724d393F7a1c3b19A36152023Bc,0.01302235504282350%,>100xp-user,
0x734FEfA3a1C7090A22f821804F1882b4b3B91462,0.01302235504282350%,>100xp-user,
0x42223a968988E76CE502ee52888C0ACd6606f476,0.01302235504282350%,>100xp-user,
0x769Af4dAbD51A44dBaF35559aeFDb25935DF8580,0.01302235504282350%,>100xp-user,
0x44aE341b35D44C7157C0c49B2C7116b36CE98511,0.01302235504282350%,>100xp-user,
0x5dC5F46E7C96C79f34AE6ceAe6D5bA8D2809dBCe,0.01302235504282350%,>100xp-user,
0x769D4B488c83f196cD52F909c434F82A5B26Ca6e,0.01302235504282350%,>100xp-user,
0x669E40868FABa6d518E329b25Df14c0Ae1Efe018,0.01302235504282350%,>100xp-user,
0x6638A1201e18927039d12AFF5298691ecF7bd791,0.01302235504282350%,>100xp-user,
0x5d65FFbd6b0C2e014F5d7b7b67A33eE88aA89AD3,0.01302235504282350%,>100xp-user,
0x5d3aE75D119bce4B69e6b86700fD7d4248972950,0.01302235504282350%,>100xp-user,
0xebCd12AC46F87856C3CE95E87582F2cd83b5995A,0.01302235504282350%,>100xp-user,
0xD9FefDCD00e78cF94fdeFf9D8Bf6224435402CfE,0.01302235504282350%,>100xp-user,
0xC7bAe5D907D75327fCB0FaA3e0Aa9FA1C885c2ce,0.01302235504282350%,>100xp-user,
0xc5af97d28AC235A340Bad87AEF9B9c99e9ADff24,0.01302235504282350%,>100xp-user,
0xBb64984CC210D86E86FCe2ec277D592FC9b0cfe2,0.01302235504282350%,>100xp-user,
0xe9F1D6A02d9c7Fdb0c8ccc6727fE14676CdFd52a,0.01302235504282350%,>100xp-user,
0xE439f4FfC00096c76E8f5C6b8659ee6BC6754aA4,0.01302235504282350%,>100xp-user,
0xBfc5146dD6828E2AA6B019277865a3a21EbC64dE,0.01302235504282350%,>100xp-user,
0xd96Cfe851eDD04E0419aD3b15be739bb1f47Bd27,0.01302235504282350%,>100xp-user,
0xE1305B17d934481777f41638BeA0CbbD1eC64A68,0.01302235504282350%,>100xp-user,
0xF25Fb7aeC441fC7d2464AA3e1B4Db9c34d958617,0.01302235504282350%,>100xp-user,
0xe2C26C1615e52193D7A857d5349F564e89A38959,0.01302235504282350%,>100xp-user,
0xC8617e6a14833eeaCf415e7cbdC5D0CFA4ddCF12,0.01302235504282350%,>100xp-user,
0xba3d3a66404308c0219BD0B7d4ac889FB81e6c77,0.01302235504282350%,>100xp-user,
0xDDDc9c1e05B810cd74962b4a616c08Cc35f40CC1,0.01302235504282350%,>100xp-user,
0xe064776F866b6ba0146689F7911A748b2A86152D,0.01302235504282350%,>100xp-user,
0xF35F4bbcA0C446EDE1d6aA67b6C52aE1535eC062,0.01302235504282350%,>100xp-user,
0xE5f7507C40aC78951F2761e30fd9e1EdF751D872,0.01302235504282350%,>100xp-user,
0xD2Be77c12184CF474cB83EA05F738eCff3f3af13,0.01302235504282350%,>100xp-user,
0xcb1C47E0a0f36E234eB1ad0c286D24315a290c56,0.01302235504282350%,>100xp-user,
0xD4DeBbeEbc7161C6CAa1259888298D13c34985E9,0.01302235504282350%,>100xp-user,
0xE267FcF19F828A8207BCcF53C71df3a021990a68,0.01302235504282350%,>100xp-user,
0xB9bf9E3877a67d0dE61D7f358Bba3B86D786Da2D,0.01302235504282350%,>100xp-user,
0xc2934e82216a49cBb50FE2d93ca2FB7D8733b34D,0.01302235504282350%,>100xp-user,
0xEf4a73ffDDDC2FB1A1Bdd391D0b7FFD0DcF7639e,0.01302235504282350%,>100xp-user,
0xE3838b7838bd24a32b1e2aaEC5D3c6287dDA3205,0.01302235504282350%,>100xp-user,
0xe7B7442589cdD02e49ec62b9Eb5AF0B523B5E579,0.01302235504282350%,>100xp-user,
0xe1c8AEf0489E65cA7686154548f41A01f212A100,0.01302235504282350%,>100xp-user,
0xC9CA81792a0d5E77b5c27e5362627304C324Da50,0.01302235504282350%,>100xp-user,
0xEa34D9295Bc7De8b0Dee902c2970593F8C626148,0.01302235504282350%,>100xp-user,
0xF142f286E8C94FBA0f5Cb5f5de6800b35D1A4A1E,0.01302235504282350%,>100xp-user,
0xCB8d82225a8bfdEE50680F383B28C39D913ED724,0.01302235504282350%,>100xp-user,
0xc45691d0592CD81E1102b4a02aE8BD4dD478AcB2,0.01302235504282350%,>100xp-user,
0xeEa118534816b8335dE913498CC042937Ad148E8,0.01302235504282350%,>100xp-user,
0xd737f125ca6dF423f6CF32d28217BD6eDD40b8c2,0.01302235504282350%,>100xp-user,
0xeE8d07e87885549F7F8128977520d2e3cD7666Ad,0.01302235504282350%,>100xp-user,
0xc054B913382aFD3ED8D9D233c4e7FAfc673FfCAF,0.01302235504282350%,>100xp-user,
0xC417dd50F21E6579b9d4623bAbC61d943e80F108,0.01302235504282350%,>100xp-user,
0xEde45fc421969C16f2FBab96c222FF8C749dC254,0.01302235504282350%,>100xp-user,
0xc564384A0F562e93d5c4a6a6BFDE75516A748610,0.01302235504282350%,>100xp-user,
0xdE6Ea39a923Ca7eff6B566FB2fC6Ba45c7b6f0f2,0.01302235504282350%,>100xp-user,
0xC89aF2229AD4d9C88bE18c81d59E5Ce9A5bAb00a,0.01302235504282350%,>100xp-user,
0xDD29ff23Ac7833Ee3B81d5Ef0447313D7E96dFAe,0.01302235504282350%,>100xp-user,
0xB89A0Ecdcf0fb57363C7b77072f06E2FA10A72C5,0.01302235504282350%,>100xp-user,
0xBf933f9aAb65041D5bD1BBA79F13E7dF75402e88,0.01302235504282350%,>100xp-user,
0xf04D77388EacA1a6A1ff1b5119694CAFE5f73f61,0.01302235504282350%,>100xp-user,
0xc29e88Cac85a5886db093814fa04f1E4d8491Dd2,0.01302235504282350%,>100xp-user,
0xBBccCF2627eC55ccBE5154E725955F73373f11f5,0.01302235504282350%,>100xp-user,
0xeE68512575AaE5dB5A87317bEB9bA5C7C4B8b7CF,0.01302235504282350%,>100xp-user,
0xD62D516e5772AC5BEE89a0cb5213eCD90C46612F,0.01302235504282350%,>100xp-user,
0x36977fDd9b5BD5Ba50009909ba2812267B76505A,0.01302235504282350%,>100xp-user,
0x3191a7D664B27731Fb1Da6F0FB723a21c43883E7,0.01302235504282350%,>100xp-user,
0x36D87fE05f18076E91FD3E43c4522996EE8C00AF,0.01302235504282350%,>100xp-user,
0x0CC16cA55f1C3D4823C329508731b66C8Ac1C57F,0.01302235504282350%,>100xp-user,
0x29f502ea5121054bc58b769990902cf784F21aBC,0.01302235504282350%,>100xp-user,
0x2984f446e87C916B20497260EEA3144F82781ea6,0.01302235504282350%,>100xp-user,
0x39bc789Cb97f045e4d490A3f74a57bE653D123Dc,0.01302235504282350%,>100xp-user,
0x12c05ac5787176d4A51994CD780242ad6ba54209,0.01302235504282350%,>100xp-user,
0x04De0D4898408e5C7fff276205dda39209B63713,0.01302235504282350%,>100xp-user,
0x0489AB8857eD270FE9845C6316CAb7864c3e8001,0.01302235504282350%,>100xp-user,
0x1872335909D3Bd09284507678E298db64fDfde59,0.01302235504282350%,>100xp-user,
0x372F9e4F6c1AC1E3715FED5d20e9bcEbEB3910d6,0.01302235504282350%,>100xp-user,
0x18C8424772932e58D521660bA933c3902467472A,0.01302235504282350%,>100xp-user,
0x21274564a2cb4Dd06d25415aF4b356318F481009,0.01302235504282350%,>100xp-user,
0x19398060399eCF0319EEa1177561f754606a5d6D,0.01302235504282350%,>100xp-user,
0x039d6751F8E7c01E4B72F349436bc4E392b4c79e,0.01302235504282350%,>100xp-user,
0x2feC1965310B165212f5997d15E63f08AEEbec55,0.01302235504282350%,>100xp-user,
0x1356Ec7687cCD20Ceadf93A6290230402a8afe48,0.01302235504282350%,>100xp-user,
0x30235e61B6fB5435B81BAABb455a069F0Dd2BFEC,0.01302235504282350%,>100xp-user,
0x3e7c91e2393F01109170A74A79e9B65CA4a6C7ec,0.01302235504282350%,>100xp-user,
0x0640E25110A33eECE8a07cbf2260FBB0b9d303db,0.01302235504282350%,>100xp-user,
0x118dEe2643D3D920582d3CEB8adA28Dd3239662a,0.01302235504282350%,>100xp-user,
0x37441644BB75B7D055D0b2bbFFf102A217105A52,0.01302235504282350%,>100xp-user,
0x0716Cb22bfE198f8223dC1Dd8b2Ed2a362ABdE31,0.01302235504282350%,>100xp-user,
0x176Aaece81A9934d0EB1c0d4913941a94840ae6c,0.01302235504282350%,>100xp-user,
0x29154aa282Cf54E7FDF28C583C4d78784E4d3Bb9,0.01302235504282350%,>100xp-user,
0x10214f06f3cbf7A39C6ab29e679DD11380D4FC66,0.01302235504282350%,>100xp-user,
0x290E5dA74c3F6413E7F4666141C706bf6758Da34,0.01302235504282350%,>100xp-user,
0x0Bd73b6117702D9FA8C016bE6dDB8E1A104439c4,0.01302235504282350%,>100xp-user,
0x0E10919CB804eD5eE8653927BdDd41Dd2BFc87BB,0.01302235504282350%,>100xp-user,
0x088575aD5bf3cc127177eE8022387B6eC7dc0a28,0.01302235504282350%,>100xp-user,
0x3db5E5713Eee50Af195E253a7c3050985A7f8787,0.01302235504282350%,>100xp-user,
0x3beE50810624C9C8D13419bc61272e2815A3399D,0.01302235504282350%,>100xp-user,
0x23808B2028A92367B186c5CfD6e821E4AC274E52,0.01302235504282350%,>100xp-user,
0x08C58a9CDD5E7392DAB993d392A1F9803e77c29E,0.01302235504282350%,>100xp-user,
0x0513C576d1e0b38373C7D5eC3C94a6B56e071f35,0.01302235504282350%,>100xp-user,
0x121561f6E94da1B84E1bF833e6469154EaE48bBB,0.01302235504282350%,>100xp-user,
0x0667fF3021682046B4Bb8774712dd631C18B4856,0.01302235504282350%,>100xp-user,
0x3316266f9295c4A8054B5bdB4835Ca3D39376541,0.01302235504282350%,>100xp-user,
0x34Eb34e8eb75240a21E533d99f576d60CDE7D401,0.01302235504282350%,>100xp-user,
0x28174636aa1CAEbbA9c41270DC9609485Db49182,0.01302235504282350%,>100xp-user,
0x37A31A397013b8883D36380df8611B8bc6caf76b,0.01302235504282350%,>100xp-user,
0x16800fA5aF86D40151a02f8F9271ab65dC38E647,0.01302235504282350%,>100xp-user,
0x3dd873EeeDc26012644e8Ee496333CaaA1a01f4a,0.01302235504282350%,>100xp-user,
0x31f14dab1b156021314D7f1b63472CA10e4a67D4,0.01302235504282350%,>100xp-user,
0x04343A1012Ce45E3c6c8fc8763f784073b2F8A14,0.01302235504282350%,>100xp-user,
0x1b0E7dEc8fD9711cECeF8329Cc7584002948De0c,0.01302235504282350%,>100xp-user,
0x200cfF72F07303297E0A050be5bdD4F844f31413,0.01302235504282350%,>100xp-user,
0x3D115e482902E172E07B7A3E837a02Cf692668FC,0.01302235504282350%,>100xp-user,
0x3Ca79B1aCFE884274Fe0c1D0f6b82357ba165187,0.01302235504282350%,>100xp-user,
0x3dA1b145ac2378914caFf9528732cd5ea4d814fF,0.01302235504282350%,>100xp-user,
0x21C4f58839430F8969410Daa87Bd35bEAd65974D,0.01302235504282350%,>100xp-user,
0x1738C25DB7bc367453e07A135b5d97FB0C37ACb4,0.01302235504282350%,>100xp-user,
0x251742AEc93f0162372bf19FAC15B0591cb66789,0.01302235504282350%,>100xp-user,
0x081Df54849fA42B2598c7F512aC446E32FfA3120,0.01302235504282350%,>100xp-user,
0x1609787E9E3112437A29D8F570f1d506061CA992,0.01302235504282350%,>100xp-user,
0x3E1c85557faA417a7eF813AB919EE9AecC530C94,0.01302235504282350%,>100xp-user,
0xfac7Eb6515da2EF1130eD8Ba5938499F15307437,0.01302235504282350%,>100xp-user,
0xfEE0D46252cb9e41561CF0dD87B284daD3962B64,0.01302235504282350%,>100xp-user,
0xFFBba0A995b2d9D4954De592f73Fb34743294246,0.01302235504282350%,>100xp-user,
0xF5d395070f428e4Aa0e4fD52Bf327F270b00FB18,0.01302235504282350%,>100xp-user,
0xfe6aDC0b7aF0c5dA2fF9047e2CD2672D5276ec38,0.01302235504282350%,>100xp-user,
0xFC4339aAbE5E9089976f43c5425F87bc528Ca4E9,0.01302235504282350%,>100xp-user,
0xfDDE36396F287072C5B4Ee63124F2a71e4dE9878,0.01302235504282350%,>100xp-user,
0xFB4bAFDb58d43d01422Ccf824d2E12063FBC16D3,0.01302235504282350%,>100xp-user,
0xF7485FcAC7c411732a7ed86FC423ae0863F9E7F1,0.01302235504282350%,>100xp-user,
0xFE4934ac35b024c681C8AF449CeA5D591e88E863,0.01302235504282350%,>100xp-user,
0xF859A4F651452f53b6464Dc6c060d733E28513Ef,0.01302235504282350%,>100xp-user,
0x8BB054f46B34637c447354229bcc717C9Cc5A7dC,0.01302235504282350%,>100xp-user,
0xB033f65de7AaB28682230909B882cA2bDFE4c2FF,0.01302235504282350%,>100xp-user,
0xaF131569a75384fbB95572afe5376b06Cde34448,0.01302235504282350%,>100xp-user,
0xB5d9C6e89F2C0c7FF47970BE6F8cCb9b8aE5BcFa,0.01302235504282350%,>100xp-user,
0xaB599c2C468D2FD59422C1c1467578381198ef4d,0.01302235504282350%,>100xp-user,
0x968c8B169093c9c892A0416bfEcE69599Bf1C4C4,0.01302235504282350%,>100xp-user,
0xa562C2Dd3CF7754Cb6BDB31862aE0dA2Ce97CBF0,0.01302235504282350%,>100xp-user,
0x82FC2fd272F67B178174528dfB3aCE3Fe0CfC83c,0.01302235504282350%,>100xp-user,
0xa6A26AA5D63A405DD294426B29a4df5a389cEcc8,0.01302235504282350%,>100xp-user,
0xADa6Ab5998d6380519591E26eE11439d15c03672,0.01302235504282350%,>100xp-user,
0xaB51C30BC5be0aa929Ee9F8d48e7Af90bb44248A,0.01302235504282350%,>100xp-user,
0xa5658387E6F1b9D1a6762175b39fF33eBc205A46,0.01302235504282350%,>100xp-user,
0xA70C0DD47b34BD9c49814995edf329c7FE85f01c,0.01302235504282350%,>100xp-user,
0x9709196adA9626a92Bd983034b5dF8F4EF914011,0.01302235504282350%,>100xp-user,
0x887D02Ae4D077D9e4047382DC1d14517F107536f,0.01302235504282350%,>100xp-user,
0x8539E31b95EAc97e3b79646BA87301355F76eAFF,0.01302235504282350%,>100xp-user,
0xa81405ccCBAF5F719554517152863f45C5662045,0.01302235504282350%,>100xp-user,
0x979d0a876E1D82559BBF70E1774d710a9eca651E,0.01302235504282350%,>100xp-user,
0x7f98649afA53b92c79782D2105D334931605F628,0.01302235504282350%,>100xp-user,
0xAD7024Ebd127Ea12308b65Ad2cBf8e489093D3De,0.01302235504282350%,>100xp-user,
0xA2e737EF3707Ef55673b08AC0036e2d9E0E1523a,0.01302235504282350%,>100xp-user,
0x9A1480d681bAEeF973a13A15578892dC50c907e2,0.01302235504282350%,>100xp-user,
0x8E729362d6d9439aC112822A9de343A9F47A2461,0.01302235504282350%,>100xp-user,
0x92190b8506a440760F853026cF6111CAb2227A96,0.01302235504282350%,>100xp-user,
0xabBAACb4dC0C0A65921602163d2A4DEcE84BC261,0.01302235504282350%,>100xp-user,
0x83813BA9806D80Ec0F14928CF9BD10580c02665a,0.01302235504282350%,>100xp-user,
0xa3c5f8c924450D7F64e90F7aAA49e2aeE4F8a113,0.01302235504282350%,>100xp-user,
0x9abed00da501e7B431b97e47a3A2A18C3aBd6AD1,0.01302235504282350%,>100xp-user,
0x9988dDe399341C83c844151ceDD4250022c62d3F,0.01302235504282350%,>100xp-user,
0xa767a7d7401fc95E7417ca5e89BF1f0C6860FF2e,0.01302235504282350%,>100xp-user,
0x9771241504932998fF709deE3660d632d5eE72b2,0.01302235504282350%,>100xp-user,
0xa3d4B8961776B5bC71d0735F6e51d3f8a358f6FB,0.01302235504282350%,>100xp-user,
0x80a99aff93cFD7060d3D2655561C202987B9AC45,0.01302235504282350%,>100xp-user,
0x86b9AA3F852C63fBbA5c9D1a97E2453322b04EeA,0.01302235504282350%,>100xp-user,
0xb12C9266a326733661260E86CA8f675655Ed0BCC,0.01302235504282350%,>100xp-user,
0xaA5036c825d22D0De6907E52ab11Ed716FF1d844,0.01302235504282350%,>100xp-user,
0x81D41Ce207dcdD2C028A82Fc71851D2ba3973cEa,0.01302235504282350%,>100xp-user,
0x86F74BcEd121cae2CdeeAB69a4f38Eaeb273456C,0.01302235504282350%,>100xp-user,
0x82b2fCd9943368f36e5ab0b659e34B0FAedF5037,0.01302235504282350%,>100xp-user,
0xA1768193dE55C3073a2DA45cDA66ebBf02DA6C13,0.01302235504282350%,>100xp-user,
0xa30B75272ee4075f9d243604803b3456442095fa,0.01302235504282350%,>100xp-user,
0xaD690b903190a75DFEf70314d693698A7cbB1Ba9,0.01302235504282350%,>100xp-user,
0x99dD41A4Bcce134535F7FD2Cf11FB7Bd97E8B458,0.01302235504282350%,>100xp-user,
0xADca0377C92C5bE514dd531E2d2e21E663bDd51b,0.01302235504282350%,>100xp-user,
0x9d80C1105d18543259bfE71fF6831D47B5BA2E90,0.01302235504282350%,>100xp-user,
0x95140131d6Ee0A067891Af54179Db043d1b91f78,0.01302235504282350%,>100xp-user,
0xB521d296Bcb55Bbf4926D4c608a17e715B3786fC,0.01302235504282350%,>100xp-user,
0xaFEE2a78dEAE0DBedA97c23350E9D87796c025c8,0.01302235504282350%,>100xp-user,
0x99b60a9C8C008769dDE7FEe2A67721C29c9eC136,0.01302235504282350%,>100xp-user,
0x92a0d06a8273D8d1f9D90f91bB1B652664ddf71C,0.01302235504282350%,>100xp-user,
0xa8D28c42915d523478560d788d95ff20D7dC8B05,0.01302235504282350%,>100xp-user,
0xAfe463Bb73c49fB8C90c3ed94eB35F58d5Dc2391,0.01302235504282350%,>100xp-user,
0xA0430Fb7A2054Ab3014eB7E4d988867abc382b4b,0.01302235504282350%,>100xp-user,
0xa8d523F0f728903ff3b9b18D668E535E8688C53d,0.01302235504282350%,>100xp-user,
0xB022e743f50449D1DefFD0624577DD05bE81bdc8,0.01302235504282350%,>100xp-user,
0xa37Bf7F98Bd370fFc00fA4a28FaB0FF5e4D1b9f2,0.01302235504282350%,>100xp-user,
0xA20bD216Df1e80581DE649c01360BE8D88284225,0.01302235504282350%,>100xp-user,
0x94d5e54E4e3b1a9Fe0385A103A2DF1eb9d999AFc,0.01302235504282350%,>100xp-user,
0x932E99c7477839f149bEe0DdBa2cf0D322f14E19,0.01302235504282350%,>100xp-user,
0xa6E409e60Ae9c43c49A682F61C09e691A145921A,0.01302235504282350%,>100xp-user,
0xAD88c1b7fa4Ba3b3108f4Efc4258B27015B52B65,0.01302235504282350%,>100xp-user,
0xAA1869DA4F5302eE98A3053a4aE3f7ea156CDf87,0.01302235504282350%,>100xp-user,
0x9C5c3C26b112D3AE29129d650D811E21B40238bb,0.01202063542414480%,>100xp-user,
0x8Ac61f0B1226F96c40a39346e39CD8936e67609e,0.01202063542414480%,>100xp-user,
0x92D5455bb0925865fB99B5A6b0f57659710Cde42,0.01202063542414480%,>100xp-user,
0x8CbC89890A1404a377958b92DF1935CCEb146E0B,0.01202063542414480%,>100xp-user,
0xa021F14196D1B74B2B0a0f207C90db3501562973,0.01202063542414480%,>100xp-user,
0xb6E5781c9505491cf593301c0e3FA5273dc69EC2,0.01202063542414480%,>100xp-user,
0xaDAcbA4Cae9471C26D613F7A94014549a647783C,0.01202063542414480%,>100xp-user,
0xa2f02Bc3A2Fa536595C8443c39564C347F5f3FbC,0.01202063542414480%,>100xp-user,
0xa8CB5a69bB1C09d9f90AE78ef0f5c62687003e03,0.01202063542414480%,>100xp-user,
0x97909a4e583F2B8DF6047EF0a6042E7EeF07AebC,0.01202063542414480%,>100xp-user,
0x978A0A93bf435c3C18E23dFdC8a2E19e970cE9F4,0.01202063542414480%,>100xp-user,
0xa844EBcb9a50b7D2015c22d476b50bbb5095A272,0.01202063542414480%,>100xp-user,
0x9Ea383093C60A81D3bC2960a2881289F2f08c0Ab,0.01202063542414480%,>100xp-user,
0x9Bb0Eb0Eb222F7B98E299D83B720D54A0d0cfAD3,0.01202063542414480%,>100xp-user,
0x889474E058dd25E42b4C8e0C4e39c59625485c61,0.01202063542414480%,>100xp-user,
0xAc74511dF159dA881C5C526C016825Cc8d5a8526,0.01202063542414480%,>100xp-user,
0x989a01Ba1514D16CA37752EDc605c30A868B077b,0.01202063542414480%,>100xp-user,
0x85ED667FEA738C58Ce4411E0930869f1D7CA2d29,0.01202063542414480%,>100xp-user,
0xB100304B9884b274Ca9330113E031B82928A902C,0.01202063542414480%,>100xp-user,
0x9BCD816E3A046D03256f2c351b6B2336F82533eA,0.01202063542414480%,>100xp-user,
0x85A7175cf06A5dd82f8f1175D2cb3974026c08Ed,0.01202063542414480%,>100xp-user,
0x85CbbE80A6b866B860D8342936A062Ec436e168a,0.01202063542414480%,>100xp-user,
0x80c148b40502a3F7a6aec693FdC8a689a85D8A08,0.01202063542414480%,>100xp-user,
0x9fBDa9EC5855B64775652F4FA20535cD8df4A27f,0.01202063542414480%,>100xp-user,
0x8B48f18e32AA1eF2bC035463b7aF6A863844aD6a,0.01202063542414480%,>100xp-user,
0xa741517C020Bfcd7457D7dF3E3e43b8a1500277D,0.01202063542414480%,>100xp-user,
0xA28023889A0D88555969a4b79733a08D7018273B,0.01202063542414480%,>100xp-user,
0xAA13d1295dEA6a3236a1d86C3565132d54d3d02C,0.01202063542414480%,>100xp-user,
0x953dabAc0Bb0f3a2F02306895061234B552B7FCD,0.01202063542414480%,>100xp-user,
0x9d9eeC495e94934b8E0E55Fb3A12c13d0AB28e30,0.01202063542414480%,>100xp-user,
