Address,Allocation,Type,Sum Check
0x74ee0312f4280fd7510f148eb7995ffaed0996ba,0.1099%,Token Holder,
0x1a4dd864ee15a3a18d371c2f21c1e2a0c16890db,0.1099%,Token Holder,
0x8651982c336eaaf47374e47eb6672cd401aab3f0,0.1099%,Token Holder,
0x23112a5cad83fadc4a50d9fc35eba73fb541cfb7,0.1099%,Token Holder,
0x0406d8dac31533c06423671f301721c1d05966c7,0.1099%,Token Holder,
0xeabc9d0d3e6c63c748a38d1d080653e01a47c735,0.1099%,Token Holder,
0xcadc19a8ba61bed4f2ebc8fa17e3ab68ed59d993,0.1099%,Token Holder,
0x02ff86850820c76973f8099b8a6f9a406b62b65b,0.1099%,Token Holder,
0xac8744f228e8ad986c171cd36b15ba389c95a90a,0.1099%,Token Holder,
0x9155edc011c8345cb63a1fe2808c3b7177fc458b,0.1099%,Token Holder,
0x8bea58c6e0a5d308cb6d6914ccd881afbbe6111a,0.1099%,Token Holder,
0xc3bd7002e8b50e1d53d7ccb53fa40cd6f34dc01e,0.1099%,Token Holder,
0x0a7a5da759ec1af38b01d137740f6a251b9b8652,0.1099%,Token Holder,
0x4b305ec9ee61c0047e7f98915812da6d2eaf3c0a,0.1099%,Token Holder,
0x59430c911f12e942ec630b5b3ebbe88be7d80f22,0.1099%,Token Holder,
0x084d00d1354e0cee8eb951414049be5408ccb57f,0.1099%,Token Holder,
0x5700997df97c833742f1550e88247fff069efe1c,0.1099%,Token Holder,
0xce3d68fa1345b70c5af46e2eb0ff42470ffec5a3,0.1099%,Token Holder,
0x805f8070ed6edbf1738b3e92edf4e29e3a9bf3ec,0.1099%,Token Holder,
0x25fcf2eb2dbf9cbaa1b5a14ee952691d08dbd7e1,0.1099%,Token Holder,
0x97efdbc2f7ab949715eda70f2c21ef59e34e65fa,0.1099%,Token Holder,
0x29d1132f4468f0d133f1e2d08791b83f1c882098,0.1099%,Token Holder,
0x7113a8750548c79550efcb9ed1b29135d4235f6f,0.1099%,Token Holder,
0x8ea068680129613f3fa09dff2758a59bd21f1787,0.1099%,Token Holder,
0x925d29efdfde760f6311ba6b05e1d80b1b8d78a2,0.1099%,Token Holder,
0xec074ad815f6b696a7dc3ef3e418a3e749d1356b,0.1099%,Token Holder,
0x78dedfc5878075088e6a74ae21f3e5f860e71924,0.1099%,Token Holder,
0xa411003c9969f9da1d22de7c905e91df4596e390,0.1099%,Token Holder,
0x3cd3f1dabb66c10a020a9bd269b4dbb56b6119d5,0.1099%,Token Holder,
0x94424b051182eaeeed4bbb972f13626737297e13,0.1099%,Token Holder,
0xc4ad50d0ec4abce7780a90b3437e82a162defb3b,0.1099%,Token Holder,
0xf082280e30cf09ec24c1727757715035c63ab88d,0.1099%,Token Holder,
0xe17de8dca0a53736146b042ad0e575248e815e14,0.1099%,Token Holder,
0x7783ec506ad38f705c08eb438763b7e4423151ce,0.1099%,Token Holder,
0x495165d512a069e8797e9f2eae7adb24ae0c7141,0.1099%,Token Holder,
0x225bd5d2c9016d733cce131987c4d3b90ffd7e05,0.1099%,Token Holder,
0x34c49b21163683049beb28016c5cc2fb06216917,0.1099%,Token Holder,
0x433b587617bfcf7b39d7cac3127c7f6c20089675,0.1099%,Token Holder,
0x3a8a0a3fdc27987c6d6569e8231585c963c1a435,0.1099%,Token Holder,
0x6ff3e568953f6e3dcc167447a97496e924b05337,0.1099%,Token Holder,
0x9ed7e4b1bff939ad473da5e7a218c771d1569456,0.1099%,Token Holder,
0xe40a35702d7ba6d1047067399e586f1c9a6ea417,0.1099%,Token Holder,
0x1d4a9d43435c9ecb4fb3f612f9ac3d036a144159,0.1099%,Token Holder,
0xccaf6880901367d798c0ee9ccaf055525624232e,0.1099%,Token Holder,
0xd7b385ac5ba259843042a2c3c776532e987129b6,0.1099%,Token Holder,
0x82fefbda25c5ecd9f6e10a85b669d98900321afd,0.1099%,Token Holder,
0x834cce5d3c913e5bd3649d96f60b1fbfd2a30695,0.1099%,Token Holder,
0x3bacec5d50329336172c05fe2bfc9278021d92e0,0.1099%,Token Holder,
0x437d1d2f4405d1e9f76e4c3e89d2a3c75fec0b82,0.1099%,Token Holder,
0xeee07dcf68cb4fde1c34d586a2786d4c3d45bb67,0.1099%,Token Holder,
0xe1469a33b9f6360ebdb4ce9e8e0d85a4dd62a470,0.1099%,Token Holder,
0x77b63156ee7f2d344864613a83235dd43502bd31,0.1099%,Token Holder,
0x464c821167faa55178cfa09dbb7ce84ba59991bb,0.1099%,Token Holder,
0x0c093ef6b99554c9fe2dbd2faee75da4584b75cc,0.1099%,Token Holder,
0xfe14d959ad10f862ed3a489c8e9ec9b8da16844e,0.1099%,Token Holder,
0xe23f6f9bb1f91b2ca2f8583340e8e6f5be325a7e,0.1099%,Token Holder,
0x5297dd4fd57de0c246ef03602b808e18ffb8176e,0.1099%,Token Holder,
0x671397a0e9c3728f6c6bc8c6ec3b33f4c1ed7ec3,0.1099%,Token Holder,
0xd9636943d2b66ecbf1a19ee0c4b9ad568e5c71c0,0.1099%,Token Holder,
0x55d96e9eb9f59767b6674c13444ae0f8d8821149,0.1099%,Token Holder,
0x063629a45c27504347e96310cda79ce445da72f1,0.1099%,Token Holder,
0x012f3976c93260f7e4ce1289638278a870b6678d,0.1099%,Token Holder,
0x76614c3eaf4662ec8c298655393360be1399ac6c,0.1099%,Token Holder,
0x8a4024347514dcf3b922a09a9340e78fd272238b,0.1099%,Token Holder,
0xd07c2579a777ab27aa401b5a6adbaa18266533d3,0.1099%,Token Holder,
0xc415ae61a8d37a4e62500ac8650c8010153db967,0.1099%,Token Holder,
0x9422c536a1ee8294c1c1966504050434ac75ea60,0.1099%,Token Holder,
0xdeb9bc9527b27619db786bf0da026d60c6f53c95,0.1099%,Token Holder,
0x18be7aad5531dd08968e972fc72e51310f0471eb,0.1099%,Token Holder,
0xfe1c94806fabd187368a80a13f43dc4f4bfcc50a,0.1099%,Token Holder,
0xfcad996b1dd841914849fde990f4a8db75204c88,0.1099%,Token Holder,
0xd008d9c55622b63a34602014e6389c37b9ce24ab,0.1099%,Token Holder,
0x9973660f7a7202a0df26a7b42b1700e62c52eb5e,0.1099%,Token Holder,
0xbd8f2bf20d8c7fabcd569869fea0f429517531ba,0.1099%,Token Holder,
0xeb2f77bcf9485fb95c6c72705709394ea59c4b73,0.1099%,Token Holder,
0xdab1f984f99f9fcf6f797c0853cda79b63b52e24,0.1099%,Token Holder,
0x09e2ad32007b0820f5a1c052cd87b6f1d6a98e87,0.1099%,Token Holder,
0x17b55a70f522f3f0cff4556f1fda36b15a8c8f8d,0.1099%,Token Holder,
0x8656c2baca4f6828af42cace73665335781c9862,0.1099%,Token Holder,
0x6a8bd1dc2a2f18ae0dcc1a3c10d1bc2611775581,0.1099%,Token Holder,
0x6b5699171de52a9868b3e145887d8860cda37f1f,0.1099%,Token Holder,
0x7d9524906cb459fa94831fc3861e567818c60366,0.1099%,Token Holder,
0x0fb53b4e8bc993a7f7c5ea8796dd64e6c282a546,0.1099%,Token Holder,
0x3b5a8124bf887f76cc8fd700475f8d861e653604,0.1099%,Token Holder,
0xbead8d5fcd29e72fb81ed9514337f7ae48c82fdf,0.1099%,Token Holder,
0xd30b5069b1f0b5c756476f9a7dbb92c4e9a6a97a,0.1099%,Token Holder,
0xd0fab08d559f9d845485d8a42e17623a7f9aa2fb,0.1099%,Token Holder,
0x529096c3065d8a82355bc358e0f2af764c337a20,0.1099%,Token Holder,
0x3082a2d5e0bdaf20cb74d5f27f5fddbdc33cc9a9,0.1099%,Token Holder,
0xdd4cc0d6f63c393680188f6c3f827ea865df90de,0.1099%,Token Holder,
0x49a7381ee5f989caf17385272bf3c297c12cf00b,0.1099%,Token Holder,
0x08608176e1d6ac5be11de8403805d4b339899a1b,0.1099%,Token Holder,
0x23c17b2fe71220daa0a248b51dc0e66a3952193c,0.1099%,Token Holder,
0x00ebbe73c45e48d9246c9480ff617036d9d2e7c3,0.1099%,Token Holder,
0x82f2399502f85c900100063bdd0b4704b60ae782,0.1099%,Token Holder,
0x814e6765e1d5a403bfe27612bb497b4e71ff2c2d,0.1099%,Token Holder,
0xa788e0586409fa4eaf986e24604003adaa3dcc9d,0.1099%,Token Holder,
0xc0571b2cc9b21fefc1460851ab78550d06402bb6,0.1099%,Token Holder,
0x827405450a34bcf2a56b181cfc888be889f244c9,0.1099%,Token Holder,
0x49658cca0147ad8a3791f8df71ae55332fc15448,0.1099%,Token Holder,
0xe77d1d9f32edfef383b3bf081fd64f57eaf887e8,0.1099%,Token Holder,
0x65049e2a1f676ad18d7190f7751bf737767c1c02,0.1099%,Token Holder,
0xa52bcb3d0515913f7c3ea8008692cedf5af167d9,0.1099%,Token Holder,
0x890681c5e798f1a8a18ad9652866732f790d9635,0.1099%,Token Holder,
0x29d931e7c7bed4b59ccd2fd774cde6bcb607843a,0.1099%,Token Holder,
0x045e8bf52dcf70b2c4b267cd783a35f4c66458f6,0.1099%,Token Holder,
0x1459b53c8f62b77367bd1af0364a66d0415cf5c1,0.1099%,Token Holder,
0xb38e8c17e38363af6ebdcb3dae12e0243582891d,0.1099%,Token Holder,
0x945b6cbc8994b3c2cf5eb647721b16dfe1b7c566,0.1099%,Token Holder,
0xe8c11c5e7eb6cf8c7277377fd4fb877f05da418c,0.1099%,Token Holder,
0x322a526b5b1bb3b894ec01a26ec79599b30931b0,0.1099%,Token Holder,
0x794b4508da7c7cc5f0343682e53178d908e64297,0.1099%,Token Holder,
0x7777716d4d176b46cba082cd0611ec61068d5b47,0.1099%,Token Holder,
0x420186e2f62664cc7255e995439882b609b28011,0.1099%,Token Holder,
0x951e7e5b5ca4c96821e6572323daa1b946cf208f,0.1099%,Token Holder,
0xbc8dfc79f13be1e082dc7537d4b33365a9901592,0.1099%,Token Holder,
0x3b09ca99862cd5e788c45dc3d1807180e4a62e05,0.1099%,Token Holder,
0xac1a7ff4c9e36a0aded92332e4fe1d6e0e8eb643,0.1099%,Token Holder,
0xa6120a79573171c31742a393bc479e386258db67,0.1099%,Token Holder,
0x2ccdebcb7f45c1e66c10c8d45e8a68604e153ed6,0.1099%,Token Holder,
0xa12f1873f10993c268cb5e97dba124f3fc977c86,0.1099%,Token Holder,
0x69eeae3a39d5365a93081a3d95ee473ba317ad81,0.1099%,Token Holder,
0xd677cea95e9229a7ec6be2979da8ed68a5a586c8,0.1099%,Token Holder,
0x61b170c07c7f2c8b973a3f12548f7130298813b7,0.1099%,Token Holder,
0xd40637a6590e512981f503217eac766ebdf57421,0.1099%,Token Holder,
0x1bcc3204865146efed1e92c5276137dd1f53e9cf,0.1099%,Token Holder,
0x625ea5306f63ef7f71ba40406ef4c0b064139ccb,0.1099%,Token Holder,
0x19d41a2f3d62aef5f53bc58b427ed4b58ed7aeae,0.1099%,Token Holder,
0x22ca1ab28731d891c1ffc3744a6809fc1d230a89,0.1099%,Token Holder,
0x4a66fd2cff9549149d8d6bd0470341690883d7bd,0.1099%,Token Holder,
0x35225970a1560d06b6f0c94cdf299ae62c6e1bbe,0.1099%,Token Holder,
0xc835091c2e8b3d16f2795d13f459b5b59ce3f30d,0.1099%,Token Holder,
0x709cff9de11e9131bd2fc3298008d4a5854490fd,0.1099%,Token Holder,
0x38f2f419b33bbaa381d8bf293f950323505c77ed,0.1099%,Token Holder,
0x0ceaa3fa269877a0fb194ed383605fc2527eb0a0,0.1099%,Token Holder,
0xfb4e96b1a47d282d12faf801c5f75ce36a4ae18e,0.1099%,Token Holder,
0x387c766ef48185dabb9f0d68f1943396d491e181,0.1099%,Token Holder,
0x41bd857c853fecdbcdb7c9ffcf248dba1ff27c18,0.1099%,Token Holder,
0x7e154dde9e06825840df996a7b2aa99ae7a61112,0.1099%,Token Holder,
0x0e463daf569bae8b297f5c0b9765bf7a9433c6f0,0.1099%,Token Holder,
0xa7465ccd97899edcf11c56d2d26b49125674e45f,0.1099%,Token Holder,
0x3f14add871733420df1caa7c166d260acb8da2bf,0.1099%,Token Holder,
0x73c1ff8781b5728897e550eb004a0d2d34f8d6d2,0.1099%,Token Holder,
0x5f7774da15101b0cff5ef4acf6189b88636d739e,0.1099%,Token Holder,
0x0becebf2c46d45e2fa1ced5a28823f4ff4e1ad2d,0.1099%,Token Holder,
0x0b38575bd4f8d4e65b304c667526c473ff02fb61,0.1099%,Token Holder,
0xfa1afd8338bada6224ee7978081cd46ac7aa0c63,0.1099%,Token Holder,
0xefb28a1f01ee60a3cc96fd5ea677b8485e2ef54b,0.1099%,Token Holder,
0xbdd507f5989011bcf12d65b37cc65c62077b4736,0.1099%,Token Holder,
0x746c6367e970b14beacda3849725116d152339f3,0.1099%,Token Holder,
0xb4f0b39d4f77f37584167b7b93fbb9e94715476e,0.1099%,Token Holder,
0x78e6d347c3820550cb9bb26aea4b43d4df1b4989,0.1099%,Token Holder,
0xeb444662626a7d5055d25b85b1060dd10c72e5c9,0.1099%,Token Holder,
0x29cdf512cea7eb886d3082d4cabe00252d672cc8,0.1099%,Token Holder,
0x632deb8480867ee288802f967b37b3191f09fd97,0.1099%,Token Holder,
0xbee93531f230bd566b99a212262e25f3aa1d5b49,0.1099%,Token Holder,
0x2ce8d5d83b580a3c0f5b96ef1301aed71c0ec877,0.1099%,Token Holder,
0xdd730b0e51e82316c19daaa4b0f39e05a658d571,0.1099%,Token Holder,
0x9646b00f003132ea2fffa9ae78e3b29a5c92674a,0.1099%,Token Holder,
0xdf4cc561e744fb34d36ade7269985992f28bdcb0,0.1099%,Token Holder,
0xda052b33263b26c3172f2a00319b43f68d2fd33f,0.1099%,Token Holder,
0xfdc3d8562a6f20faa6a3575267e1d8d25c57fb0e,0.1099%,Token Holder,
0xca71bfc3f2dcf50f7a6e978b3c9b8514875ee605,0.1099%,Token Holder,
0x53f0dbf2dc4eb79b1844f0def6a0cd9fe94d401d,0.1099%,Token Holder,
0x3dba084220d8d70ca0aa6061cde06353e2d03db9,0.1099%,Token Holder,
0xf6c4fcd48379824632e9cb9cc25a87b686164360,0.1099%,Token Holder,
0x664c556f541066791cd50bfe290d70947bd33989,0.1099%,Token Holder,
0xf3e8d03b200348308db705934f6ed428b8f289dd,0.1099%,Token Holder,
0x285e3729b77197a191476ad26cbc8aa6e25e5b26,0.1099%,Token Holder,
0x9b1cf5d21fbe624dd507e64122f40defafa55fa4,0.1099%,Token Holder,
0x1b35fcb58f5e1e2a42ff8e66ddf5646966abf08c,0.1099%,Token Holder,
0x3971c8798bdd4bf92f2ef5f2746bc23a9f23299c,0.1099%,Token Holder,
0x8aba1ded2952688a0853b8299a19ef57381d4078,0.1099%,Token Holder,
0xf3f622bd027869cf5788e025a658dc39b7eceaee,0.1099%,Token Holder,
0x53a41459ff534c45eca882c4718aceee30cd16fc,0.1099%,Token Holder,
0x3a6b7cdaef5d67fed5d470c94006c2197924f1c1,0.1099%,Token Holder,
0x6634131675f8c6532158edf7ee5adc03761dab21,0.1099%,Token Holder,
0x45677f50b04a38d311ff6e6415f1f974527a0bd2,0.1099%,Token Holder,
0x88a15ecb2e543ff908722bd2a7607061d660bb27,0.1099%,Token Holder,
0xe4a4f12bd8665e6336658a1dad1999bc6c6cc1ee,0.1099%,Token Holder,
0x327dfb7ccc67c22dee023b98fe2a9e07144bf281,0.1099%,Token Holder,
0x51b13c2373ce18a21166cf761b7222863ca9026c,0.1099%,Token Holder,
0x07c4897471789404d859103b522e8ed10f7718a6,0.1099%,Token Holder,
0xfb70873a658edc89e814dbac0440e5a8c824544a,0.1099%,Token Holder,
0x83f919012a3e769f18b58a212fbe904e66d2f2c4,0.1099%,Token Holder,
0x6451c09d8080bf7f85844559ff0e96b484a4bfc0,0.1099%,Token Holder,
0x2d784b0f4c67daf650ce5f493eb2cbc9bef84d5d,0.1099%,Token Holder,
0x802e98ca2d7d0d49bb095fe0209470eed6066022,0.1099%,Token Holder,
0xbd10b7bf92781a1d387c617d3435795e86fbdd44,0.1099%,Token Holder,
0x7b67315f2680dc7590b9a2df183b0da0078aead7,0.1099%,Token Holder,
0x865829a1f3bb09cb9c78fe7db14878c230aa6dfa,0.1099%,Token Holder,
0x98be5887ce6d049859fbf16731dad551b777aa0d,0.1099%,Token Holder,
0x126c25759505cfe1f862ddcadfe9d0ed75b521af,0.1099%,Token Holder,
0xf13f7bf69a5e57ea3367222c65dd3380096d3fbf,0.1099%,Token Holder,
0x43cc59434703418883ab6a0959724eeae3ef3817,0.1099%,Token Holder,
0x8b8bf6d7fb4e4f3c02231ae0cb77f891906b68fa,0.1099%,Token Holder,
0x96e66c46865703f3e56d738ad86b8bbb6f2d2536,0.1099%,Token Holder,
0x7d9c3d8dba0f28b85cc579cd0156795ee76fafe0,0.1099%,Token Holder,
0x4b7218eeda68363c866d83f661c89e69b53d51fb,0.1099%,Token Holder,
0x290681be1d6f30897a5634f374aa4955f1f60119,0.1099%,Token Holder,
0xf24e3dba424bc1e7eb1b5d44f3d8ee0f590af622,0.1099%,Token Holder,
0xb2e5c3ee488b3a1910cd667bd81e647910e068b9,0.1099%,Token Holder,
0x58c3f7062077e668a681f3c90c350b0899e31d2f,0.1099%,Token Holder,
0xecc1b39f3833a5e31eda8346416259d974b2f384,0.1099%,Token Holder,
0x5b29e11df0cea32f89332929933a803cc4c5741d,0.1099%,Token Holder,
0x4b1f29c09f09b68525f367282ca7af29a02b51f0,0.1099%,Token Holder,
0xbd9fe988fc0bd239a7e6c6260a7aadd1375c40f4,0.1099%,Token Holder,
0xae9162263b4d63cb58224da77d7c538280036269,0.1099%,Token Holder,
0x5aaa4b5bf9c2e6c194c1155b33ef7a4d257625b7,0.1099%,Token Holder,
0xa6efd73f926cd1efd239c6baf3c0b14c49c6ec35,0.1099%,Token Holder,
0x94c4cf401ccbe71505156d80e635cb4bbb19ae86,0.1099%,Token Holder,
0x2d37d00014a58e87cb0da86619f37b95f1134bfa,0.1099%,Token Holder,
0x4a1b6a8aa1b47b5f4059fdf8427dd0e4776bef6c,0.1099%,Token Holder,
0x92cd544c06c7e9240481edfa9bdcabfe274dc2ea,0.1099%,Token Holder,
0xe8176e7f80845bf155cc02c26899344c0ebcaeb8,0.1099%,Token Holder,
0x71d87677ce7d29340bc8aad51e48cbf3ba4b089a,0.0977%,Swap Users,
0x5de6076da4dc74461a19b4a3191b72323c4f977a,0.0977%,Swap Users,
0xbea0a09629468e28411da176137c22ae70e20800,0.0977%,Swap Users,
0x269a799cc7ccae446073143f32ef6713aa4c4c79,0.0977%,Swap Users,
0xf2469049bd5216b4c2bd07fe1fd4daa9f03b2611,0.0977%,Swap Users,
0x018628201a1f87e18ab2d0a05c59bb54d268740a,0.0977%,Swap Users,
0x847a16b5de0beccd1b06810d83f50854bb418b67,0.0977%,Swap Users,
0x3a32cc33bdf4898ac1dffd0fb551ad77acd63680,0.0977%,Swap Users,
0x900fa54a3c93c10921fb816f046d9dd179783235,0.0977%,Swap Users,
0x5b622a253624d23cbaa59bf6aa69b2848a3e8537,0.0977%,Swap Users,
0x3938e47a1abec4debbee3c0cf98117d8b38aef9d,0.0977%,Swap Users,
0x9be77ec1e4156d050cae5c17bb9fc255686a71c7,0.0977%,Swap Users,
0x0022442163160b517f36bf08ab80b01a2931df4a,0.0977%,Swap Users,
0xcb91078f3b85832e6e274d0c14f0d978889bb8d8,0.0977%,Swap Users,
0x664c556f541066791cd50bfe290d70947bd33989,0.0977%,Swap Users,
0x5816d12a4d984b06b9e47a6ace872aee944cd383,0.0977%,Swap Users,
0x19d41a2f3d62aef5f53bc58b427ed4b58ed7aeae,0.0977%,Swap Users,
0xa9df2dba01a988ec45b03774420cefe6877f000a,0.0977%,Swap Users,
0x67edbc9ae67dc41806d997b0f4887430f7614f06,0.0977%,Swap Users,
0x432666b398449ede10895033ed79363fb445c5f6,0.0977%,Swap Users,
0xbd8f2bf20d8c7fabcd569869fea0f429517531ba,0.0977%,Swap Users,
0xead3b6578c71117526a9c972c0932c446320cfb0,0.0977%,Swap Users,
0x6eed58ec66f8fa616175569903b80c1bbc23b2b8,0.0977%,Swap Users,
0x32f812be98b36180d3d3758659c19a8c8804157c,0.0977%,Swap Users,
0x4a395b0efc9907a195c81564c10a985c7e9f6a15,0.0977%,Swap Users,
0x22afd2bf6baf87637503801182358231c40781f8,0.0977%,Swap Users,
0x1762d2ffc79a36c06648ee8a1875ec6de1e19cdd,0.0977%,Swap Users,
0xdf739af1fba2b87ee33ede3cbf31e9b7f9483c0a,0.0977%,Swap Users,
0x303fb40aa5ba9558ee8690f7ef3883395f633fac,0.0977%,Swap Users,
0x4d7060bf9c0d3ae00a1f478e5656b751418d1fd1,0.0977%,Swap Users,
0x50ec532f9e126abc221b251243be83057a8f38b5,0.0977%,Swap Users,
0x0407c2e7e5319721342f0a8d5c022aa6bef190c6,0.0977%,Swap Users,
0xf4792c2a7ed512439b120ac24d314fc5baa0f2c9,0.0977%,Swap Users,
0xc6caaf025c30290843ac3a43f83a29afe7e0f041,0.0977%,Swap Users,
0x4a9542b1863dd6839be089ad100dce1a8de33605,0.0977%,Swap Users,
0x1269c00a2e5551caebb29386442cba25484530e6,0.0977%,Swap Users,
0x8f6b8618423f5dc89963fec0e0ab2f461e8a9613,0.0977%,Swap Users,
0x0751da33776583a490deefb28bbd28b560f56ba2,0.0977%,Swap Users,
0x19353b121763b2ca5c989e4ba4d1ee8fce8ba2ca,0.0977%,Swap Users,
0x0c79ec35e5623e35f07a0b4022a05adc7a16e7e5,0.0977%,Swap Users,
0xc8fbf4d01d0458d7d80c972e7f0dee334ca68e55,0.0977%,Swap Users,
0x7e685924323ca13814c9d2a7c7c39f9f8e7e13d8,0.0977%,Swap Users,
0x5686d0d1eb208db5831a75e09335a4d361794ef9,0.0977%,Swap Users,
0x68f550b57399b38cf9cd465f749c2ec10a193adc,0.0977%,Swap Users,
0x051a3190c9342211eb311723b23b8c7cbd7b5a5d,0.0977%,Swap Users,
0xfd299cae09474a66147d2ea9eb97714723d6d033,0.0977%,Swap Users,
0xee95a199429198395d84174db1fb93a8182507b2,0.0977%,Swap Users,
0x7868bfe3d4ff949e7fa8e2205758e060af90cb12,0.0977%,Swap Users,
0x061bd74ec4bee599ee86f8587bc5b85a814d25d2,0.0977%,Swap Users,
0xf84750ae307d6692daf2c9819dc8b2016f2889a3,0.0977%,Swap Users,
0xa7f576143da62b5ff40db979fe50c1cc58691574,0.0977%,Swap Users,
0xfb300601f4dc9400d663811270ce735568a313fd,0.0977%,Swap Users,
0x17f490f2e8f4d266366865857e1034033bd7f7a6,0.0977%,Swap Users,
0x71deaa650fb7ade3e3e5916357146ceccee4a575,0.0977%,Swap Users,
0xab5f6304bcea13941049aa11f48fef7f0723a5dd,0.0977%,Swap Users,
0x32a180a6624d0679d647da51353cd158ed2dd094,0.0977%,Swap Users,
0x6afbabd050ee883a2e8125d367e5f7f410172e57,0.0977%,Swap Users,
0xf49e991c0c570ae60daaaaedc2baee6bc0bee84a,0.0977%,Swap Users,
0x6dad4f2833a0bd00ebc3e155f22b89f9b73e8da5,0.0977%,Swap Users,
0x2d818754c7abc57992dc1cddb69b3b74ef3c023f,0.0977%,Swap Users,
0x6f723c97f649f48736c39da00727ce8cfa998319,0.0977%,Swap Users,
0x583ed52a064dceed0c4f15f444885eae32e6ca58,0.0977%,Swap Users,
0x67f67e598a378bed54728fe9833c7311556e3a03,0.0977%,Swap Users,
0x83a9e505162208e93dc74d52e784419d196ebdb7,0.0977%,Swap Users,
0x951e7e5b5ca4c96821e6572323daa1b946cf208f,0.0977%,Swap Users,
0x80cd0d64abd90e475ba6c381e14f6504cb28a1d6,0.0977%,Swap Users,
0x1dafd1f41fa01c75920a370b98a377ca74e734e6,0.0977%,Swap Users,
0x5f9c001295b096b456999026f69a81d83f84679c,0.0977%,Swap Users,
0xca2dcc830c51267f5a602e572fb7efa19a08fa59,0.0977%,Swap Users,
0x2cb309148552ad5deea5020ff4c45e6fedd53847,0.0977%,Swap Users,
0x8c7a990d8ebdf3f3fe16bef15c05bf5aed71b92a,0.0977%,Swap Users,
0x2d6c25b761adcaba2f20a1856f3c327f422e356f,0.0977%,Swap Users,
0x47c2f4e9ebfc656cd19ab503bf41ad17966c56aa,0.0977%,Swap Users,
0x4264b02678875059cb429555a533713ee729f721,0.0977%,Swap Users,
0x27166bdee95a5296c26a423e7a08bc0bcfec4f9f,0.0977%,Swap Users,
0xe05e6280e61f67d70afb2e3ed530aeeebe0e22fc,0.0977%,Swap Users,
0xadfaac36f0c3688b5b669454c44e148417d63b7f,0.0977%,Swap Users,
0x368e096e4e662724f25e68fe65f1e9ea70032667,0.0977%,Swap Users,
0x1e6d98a8c2e119961972ea83dae41151dd2783a0,0.0977%,Swap Users,
0xe3f5ebab783b3284120add823e99f07efa724742,0.0977%,Swap Users,
0x8651982c336eaaf47374e47eb6672cd401aab3f0,0.0977%,Swap Users,
0x2c152d20d611f509b44f7c51431947920fd3f93f,0.0977%,Swap Users,
0x487b4705d624b1ecbdc490fa0d645b7421e7c8a4,0.0977%,Swap Users,
0xc58a6ccf9655f81bc2b57fd979cc340e963c0a16,0.0977%,Swap Users,
0x03b7e53026b63583997d468b14f808db148f8b87,0.0977%,Swap Users,
0xbc0c8761f2b093ba910cea4e0c9ac3700d3bde73,0.0977%,Swap Users,
0x9a2e68864fc5890423d0dc78e7d6e5adbe417a42,0.0977%,Swap Users,
0x0cabfde55cce1c03546b893c1c0018260df93e32,0.0977%,Swap Users,
0xdae4c4fe9fe03dcca778e290649b4e49a50ee6ff,0.0977%,Swap Users,
0xa0de15e9736c296730bcf6bd182638bcfaa83688,0.0977%,Swap Users,
0xcbb2942037973d54376b61297f77abe461add1ca,0.0977%,Swap Users,
0x896c46c833cfc0e3645eb2496dee9ed122ab9faa,0.0977%,Swap Users,
0x064e289f37f451ffaad8a800bd6e202747b5713e,0.0977%,Swap Users,
0x42cd2472351ee37e71c7a7ad5e341883d4d8c9c0,0.0977%,Swap Users,
0x50eb42fe63fad9cb6c1ed585ae8951b3a6b0fc24,0.0977%,Swap Users,
0x4fbb66c80c879478759037a7e2eeda49ff15ebae,0.0977%,Swap Users,
0xfe821641646058b410a21790fe8cc14a221f646b,0.0977%,Swap Users,
0x0a629594754da55f3f5a4d37b267e6d618e39b10,0.0977%,Swap Users,
0x093d6698757f025dcc8d717de4bcafab1c5dc2fd,0.0977%,Swap Users,
0x8f96fbcb659a23d851d19dbefe180e9752862e96,0.0977%,Swap Users,
0x12cd86d2214c95f69bf499f7bd6ee6225163989b,0.0977%,Swap Users,
0x7512f108f81278de1239006a3fb20907cf5c818f,0.0977%,Swap Users,
0x08e8f849f3ac57b9ad3a9f651948c4a7ac26f444,0.0977%,Swap Users,
0xb88f2cb7cd9d4e6e9b2367df43f879c93b526528,0.0977%,Swap Users,
0x33d5f49a10ede5f3dfca47c7b90de0f4122a5c08,0.0977%,Swap Users,
0x625ea5306f63ef7f71ba40406ef4c0b064139ccb,0.0977%,Swap Users,
0xd9bf4d6bd7bbceb3691059103cd8ae77433e6885,0.0977%,Swap Users,
0x473a17e00cebeda446d43b1136e8ee9d122ac249,0.0977%,Swap Users,
0x53c1d052324fe664dfe22d62471653e74d0a716c,0.0977%,Swap Users,
0x98b2e9bb3fea78b6f2bbb2e289dd11012be79c54,0.0977%,Swap Users,
0x1e2ad40918bccd84e0506db4d06490bdf82cbc32,0.0977%,Swap Users,
0x7e154dde9e06825840df996a7b2aa99ae7a61112,0.0977%,Swap Users,
0x903b473899b9868801f6b8b893aef02a01445e7b,0.0977%,Swap Users,
0xecc1b39f3833a5e31eda8346416259d974b2f384,0.0977%,Swap Users,
0x792487d2f1819fb7609494dfb08af30ccf31bd78,0.0977%,Swap Users,
0x9069327b5bb6343ec7b365be7b39644e27d3ebe1,0.0977%,Swap Users,
