Address,Allocation,Type,
0xE1552658E75dB0A2dB721BF7F20b1D9914B3b966,10.0000000000000000%,Developer ,
0x6575d0572b998548dce4971b93d1cf2855ae0cd0,0.0012112753112221%,ePENDLE OFT bridge users,
0x6ba83d664c9fedfaefc05246dbca9cfaff4ccc6d,3.6021636296292800%,ePENDLE OFT bridge users,
0x1b1f13a2ff7b8f2f7da6982ed60b293cabad7c9d,0.0000617997607766%,ePENDLE OFT bridge users,
0x0f206ced2f276514e2c73d78294028ebaee27d66,0.0035261764744108%,ePENDLE OFT bridge users,
0xe21d3527b15f549bd4abb0f1008b02ca25f0a8bc,0.0291519290959750%,ePENDLE OFT bridge users,
0x2107bb3ad89a6670618ac4ffd38b3b4f7b7978a8,0.0253651048567804%,ePENDLE OFT bridge users,
0x2107bb3ad89a6670618ac4ffd38b3b4f7b7978a8,0.0239749425984196%,ePENDLE OFT bridge users,
0x2107bb3ad89a6670618ac4ffd38b3b4f7b7978a8,0.0260114991950647%,ePENDLE OFT bridge users,
0x4c9f7207be28278b9dca129f2e211acfff48fb01,0.2870500993721900%,ePENDLE OFT bridge users,
0x393675f62b517f9e2d650620e73a37b4af79c043,0.0954988548606917%,ePENDLE OFT bridge users,
0x47044c0e5aba649657e3b5f795aa90cbb2005685,0.0000894458990864%,ePENDLE OFT bridge users,
0x6ba83d664c9fedfaefc05246dbca9cfaff4ccc6d,0.0006179976077664%,ePENDLE OFT bridge users,
0x2107bb3ad89a6670618ac4ffd38b3b4f7b7978a8,0.0188802066582529%,ePENDLE OFT bridge users,
0x0fc59c9c998537c940a9dfc7dacde533a9c496fe,0.0072122618417224%,ePENDLE OFT bridge users,
0x151b1bce597a8fa247636442e1110f6d883c5ff6,0.0104317996190965%,ePENDLE OFT bridge users,
0x6c01ec9622e50799d62ca076f2e2aa34dc840d5b,0.1555431329319250%,ePENDLE OFT bridge users,
0x5c9d09716404556646b0b4567cb4621c18581f94,0.1556533375258350%,ePENDLE OFT bridge users,
0xe21d3527b15f549bd4abb0f1008b02ca25f0a8bc,0.0208519718110856%,ePENDLE OFT bridge users,
0xaf497a92c586aabe06497bd4569cb291f4a03c3c,0.0000097749276134%,ePENDLE OFT bridge users,
0x1b1f13a2ff7b8f2f7da6982ed60b293cabad7c9d,0.0000308998803883%,ePENDLE OFT bridge users,
0xe21d3527b15f549bd4abb0f1008b02ca25f0a8bc,0.0266903957566987%,ePENDLE OFT bridge users,
0x4c9f7207be28278b9dca129f2e211acfff48fb01,0.5575219722741110%,ePENDLE OFT bridge users,
0x15356c6755adadb9aa07ebc8e47b2dee2e8e5237,0.0061799760776638%,ePENDLE OFT bridge users,
0x6575d0572b998548dce4971b93d1cf2855ae0cd0,0.0062417758384404%,ePENDLE OFT bridge users,
0xc899f155c55d118ed0efe12eb9eb556f5ae2fd63,0.0788776211998751%,ePENDLE OFT bridge users,
0x96e725c53561a1b88eeaf2bea2fe9f7d69c26c7e,0.0035150446705700%,ePENDLE OFT bridge users,
0xc8842a6ae1fdeab2213821b5267d072547aa7a1f,0.0129793836790267%,ePENDLE OFT bridge users,
0x847b3b1d1a27b50d4f5185db4147122e2b7f717b,0.0009779475480672%,ePENDLE OFT bridge users,
0xac4a0358c5e860dccc8b7e384f13bfe7cae84774,0.0024965061513768%,ePENDLE OFT bridge users,
0x5a0539b9364e377c18cb8cb15147c37fa4195b1c,0.0002883760417117%,ePENDLE OFT bridge users,
0xc8842a6ae1fdeab2213821b5267d072547aa7a1f,0.0127247455175266%,ePENDLE OFT bridge users,
0xb9092d02831e30c1dfe0983384c9c69204ddd721,0.0400978304911951%,ePENDLE OFT bridge users,
0x2bd39c5e0ac00a0fadd7e542de2aefabdf5f418e,0.0009269964116496%,ePENDLE OFT bridge users,
0xc493bd1d8d794357e79da84613b67533afc4d337,0.5551827733400130%,ePENDLE OFT bridge users,
0xea5e723acd5e9f15e88ea0a828f27e9da2ccb9b1,0.0212775273746022%,ePENDLE OFT bridge users,
0xc2d6da192bece70070533beb47eadd755655c152,0.0274202933249943%,ePENDLE OFT bridge users,
0x8d0172e88bd400884708318bac77bc69f76ae082,0.0219431703932827%,ePENDLE OFT bridge users,
0x6575d0572b998548dce4971b93d1cf2855ae0cd0,0.3264685913343960%,ePENDLE OFT bridge users,
0xe21d3527b15f549bd4abb0f1008b02ca25f0a8bc,0.0223366168152776%,ePENDLE OFT bridge users,
0x0fc59c9c998537c940a9dfc7dacde533a9c496fe,0.0286510064284538%,ePENDLE OFT bridge users,
0x0fc59c9c998537c940a9dfc7dacde533a9c496fe,0.0717726375016413%,ePENDLE OFT bridge users,
0x7d5fef45a083eac3fd3f0a3396e2fda7da98dfb6,0.0163517938975698%,ePENDLE OFT bridge users,
0xb9092d02831e30c1dfe0983384c9c69204ddd721,0.0000061799760777%,ePENDLE OFT bridge users,
0xb79e973231c0b6c233f0a8374886a4c1136c70a9,0.0068010671171989%,ePENDLE OFT bridge users,
0x2107bb3ad89a6670618ac4ffd38b3b4f7b7978a8,0.0226741847438193%,ePENDLE OFT bridge users,
0x0fc59c9c998537c940a9dfc7dacde533a9c496fe,0.0063204608061632%,ePENDLE OFT bridge users,
0xe21d3527b15f549bd4abb0f1008b02ca25f0a8bc,0.0315221526927687%,ePENDLE OFT bridge users,
0x1af88f5f269c642b3609c7e20f7b69a5c0feee07,0.0241939713602255%,ePENDLE OFT bridge users,
0x3151580ed340c25489c402f7f6c94e1c47c8f8a3,0.0006241775838440%,ePENDLE OFT bridge users,
0xc8842a6ae1fdeab2213821b5267d072547aa7a1f,0.0109358601155817%,ePENDLE OFT bridge users,
0x973f1d07ff4f9de7d2c2935cce4542fe3d140f00,0.0185399282329913%,ePENDLE OFT bridge users,
0x225bbdf071c6800f1e5c8682088ec66f56d56a78,0.0158494513363579%,ePENDLE OFT bridge users,
0x3953097d0ac7ee4f390592b69b5ada2dff4108c6,0.0001685295039413%,ePENDLE OFT bridge users,
0x9076dd7dbc8e8ee5a4ac72924cd852d27a605b52,0.0019682388294369%,ePENDLE OFT bridge users,
0xc8842a6ae1fdeab2213821b5267d072547aa7a1f,0.1930628487846990%,ePENDLE OFT bridge users,
0x78262c9680ff0b15484d78c413aa209620320848,0.0013342905869834%,ePENDLE OFT bridge users,
0xd518755ad4ceeff1aae06026885f95a51869bb69,0.0358438612504499%,ePENDLE OFT bridge users,
0x973f1d07ff4f9de7d2c2935cce4542fe3d140f00,0.0424000061745654%,ePENDLE OFT bridge users,
0xa920c7c991afb3a249b3872371d852ca53dd89bd,0.0971589735947342%,ePENDLE OFT bridge users,
0x5a6c5677dd97a4f69373c6a469567a7203a92327,0.0079457104776055%,ePENDLE OFT bridge users,
0xbeaae572562131e92dae1b6800c5c20af440caca,0.0075584642457720%,ePENDLE OFT bridge users,
0x41b2d81a4c517153e1c63f5ee79c0b5448d79372,0.0005123102227504%,ePENDLE OFT bridge users,
0x59bf3f57571323047e8680ca12982d7498305efa,0.0155409529438631%,ePENDLE OFT bridge users,
0xe0a9a44660e4d19eacba9cf84c725f7fec361102,0.0056184016514865%,ePENDLE OFT bridge users,
0x98da6299e5e15024f5c7db85543adca5cb4031cb,0.2150760004841290%,ePENDLE OFT bridge users,
0xe2e61752ef7ed9ab04b61bcc88b918d5264dc259,0.0048354867961128%,ePENDLE OFT bridge users,
0x0039b39cdfd2ade85967fa616252f4814382bba6,0.0007253034184517%,ePENDLE OFT bridge users,
0x6ba83d664c9fedfaefc05246dbca9cfaff4ccc6d,4.3477816753810800%,ePENDLE OFT bridge users,
0xacb0ef9c13b07af493ff2ecdda23da0859779100,0.1770312763036070%,ePENDLE OFT bridge users,
0x97f7beb12bfb27eeb01f6159c4e05439dc9f1b75,0.0053614030808773%,ePENDLE OFT bridge users,
0xa317e39fa28ea88416860dd01ab4710e605af456,0.0218552113155447%,ePENDLE OFT bridge users,
0x0ba43bae4613e03492e4c17af3b014b6c3202b9d,0.0144714721880975%,ePENDLE OFT bridge users,
0x98191318a7e4cf10d75ab243b048c7ec72b6e47f,0.0363397757955699%,ePENDLE OFT bridge users,
0x98191318a7e4cf10d75ab243b048c7ec72b6e47f,0.0761851564007191%,ePENDLE OFT bridge users,
0x98191318a7e4cf10d75ab243b048c7ec72b6e47f,0.0303174726019589%,ePENDLE OFT bridge users,
0x1bc246147f875ee06868e395503c29d967471009,0.0258595963057462%,ePENDLE OFT bridge users,
0x941f35e1b65b02309dcdcaf00eb8c8e3fc6e175d,0.0057511819979229%,ePENDLE OFT bridge users,
0x70ec29bb2d63cc4fa10dface1fbe1c3a125c8598,0.0005871105663402%,ePENDLE OFT bridge users,
0x1b1f13a2ff7b8f2f7da6982ed60b293cabad7c9d,0.0000308998803883%,ePENDLE OFT bridge users,
0x5c9d09716404556646b0b4567cb4621c18581f94,0.2918362999086030%,ePENDLE OFT bridge users,
0xbb2d652108d158c90c28c07ce57df6c728eca65f,0.0046710638124862%,ePENDLE OFT bridge users,
0x1ed298f53802ca9092b7e5b171de584fc7f52445,0.0500701769152324%,ePENDLE OFT bridge users,
0xea96561fad6c235a4df8da8bdd0339aebc35ad66,0.0430623870665467%,ePENDLE OFT bridge users,
0x6c01ec9622e50799d62ca076f2e2aa34dc840d5b,0.2742425463838480%,ePENDLE OFT bridge users,
0xbd1b3513bb0ce1529242cfb28926618809592362,0.2656102768147030%,ePENDLE OFT bridge users,
0x78262c9680ff0b15484d78c413aa209620320848,0.0013342905869834%,ePENDLE OFT bridge users,
0x2eac22179b82ebc63c94a47a321c7d1c5d4c785c,0.0166002096600521%,ePENDLE OFT bridge users,
0x2bd39c5e0ac00a0fadd7e542de2aefabdf5f418e,0.0009269964116496%,ePENDLE OFT bridge users,
0x5fd655fb841ccdec42effdd7a02fa310cf502b7d,0.0060814919788901%,ePENDLE OFT bridge users,
0xd518755ad4ceeff1aae06026885f95a51869bb69,0.0741597129319653%,ePENDLE OFT bridge users,
0x91c4a2a2ed70ef51e0efdbaafd973d033ea864f6,0.0432307372162728%,ePENDLE OFT bridge users,
0xbeaae572562131e92dae1b6800c5c20af440caca,0.0445345960841128%,ePENDLE OFT bridge users,
0x542229ee8d632d23a501fff1670ae98595474e72,0.0772819810523112%,ePENDLE OFT bridge users,
0xdc9626701a4a06d6c975472a489fb42661d03db0,0.0014341870483434%,ePENDLE OFT bridge users,
0x278e218993631a8b3dde26691ee6ece38436ba66,0.0003151787799609%,ePENDLE OFT bridge users,
0x278e218993631a8b3dde26691ee6ece38436ba66,0.0006175812061076%,ePENDLE OFT bridge users,
0x43f30df3266fec92cbacf32130a94afb34237f3b,0.0003196827465263%,ePENDLE OFT bridge users,
0x99daaf637e697c53afaa67d6ff27e336db925812,0.0000105009484220%,ePENDLE OFT bridge users,
0x99daaf637e697c53afaa67d6ff27e336db925812,0.0000150988467304%,ePENDLE OFT bridge users,
0x9d41516a778a0cd2c2e177421c3f692b65549cac,0.0003063657966474%,ePENDLE OFT bridge users,
0xf863957cf46db617cd0c6e8e2d90ce93f3d47ab8,0.0006406491990430%,ePENDLE OFT bridge users,
0xd18c96b6cd70987189b95e02b27d98e681bba100,0.0080385314824384%,ePENDLE OFT bridge users,
0xa7eef766b1f3f3d31a0c7c6ebd0b3f31e9a87634,0.0085208563289467%,ePENDLE OFT bridge users,
0xc899f155c55d118ed0efe12eb9eb556f5ae2fd63,0.0789970280301229%,ePENDLE OFT bridge users,
0x0039b39cdfd2ade85967fa616252f4814382bba6,0.0012265696727433%,ePENDLE OFT bridge users,
0x43f30df3266fec92cbacf32130a94afb34237f3b,0.0003196827465263%,ePENDLE OFT bridge users,
0x49ab1576bf77908b2994c331b10dbaa1d5785f90,0.0440184076856636%,ePENDLE OFT bridge users,
0xe690341e50dce63c764ce7e0a6e923349d77ae2f,0.2184343269995150%,ePENDLE OFT bridge users,
0x2fb52395d8f12ee73fef578fbf49fbd754c740d0,0.0005583395024349%,ePENDLE OFT bridge users,
0x49ab1576bf77908b2994c331b10dbaa1d5785f90,0.0000320064638766%,ePENDLE OFT bridge users,
0xe8a17d5276f9c665e7713a2f7a4a0a388915af8d,0.0000341329887009%,ePENDLE OFT bridge users,
0x49ab1576bf77908b2994c331b10dbaa1d5785f90,0.0259987315490841%,ePENDLE OFT bridge users,
0x1ed939ef096bab6d68657ea9c1fdf534ead267d6,0.4564677829261710%,ePENDLE OFT bridge users,
0x90fc4c5a6aa10f6bfa72a1fbb928b4083ecedac9,0.1853041346762540%,ePENDLE OFT bridge users,
0x5102009e110466f69c1e82d0c64ef969339648d4,0.0092365615499823%,ePENDLE OFT bridge users,
0xc693b4ffb338579467a541b2bf267b1955870920,0.0145697089485932%,ePENDLE OFT bridge users,
0x37242bc280e93f73da6b6d4e064c02336c1e3137,0.2579667415751490%,ePENDLE OFT bridge users,
0x5a0539b9364e377c18cb8cb15147c37fa4195b1c,0.0002883760417117%,ePENDLE OFT bridge users,
0x1b5bd4ed671c2e0ae70d3971b5a73dc51bdddb0b,0.0308998803883189%,ePENDLE OFT bridge users,
0xac4a0358c5e860dccc8b7e384f13bfe7cae84774,0.0024965061513768%,ePENDLE OFT bridge users,
0x4a4d72082d31f2f7051558b5c41ead5aa7beeb03,0.0048443552748080%,ePENDLE OFT bridge users,
0x96e725c53561a1b88eeaf2bea2fe9f7d69c26c7e,0.0035150446705700%,ePENDLE OFT bridge users,
0x6d9bf03020efaefa9248ce88ac326a4f64f764aa,0.0007771911298113%,ePENDLE OFT bridge users,
0xd93939c5cd996c56349d32c62671e15621bada2b,0.0138836747742721%,ePENDLE OFT bridge users,
0xd18c96b6cd70987189b95e02b27d98e681bba100,0.0133666799657000%,ePENDLE OFT bridge users,
0xc8842a6ae1fdeab2213821b5267d072547aa7a1f,0.0129779497630939%,ePENDLE OFT bridge users,
0x8ccbf4a7be2c6d6c167998cdad6593a2a06c1995,0.0050199103981571%,ePENDLE OFT bridge users,
0x95beabdf2ff4f5fa35cd90ecfa5953c9242ffdcd,0.0006736391249692%,ePENDLE OFT bridge users,
0x95beabdf2ff4f5fa35cd90ecfa5953c9242ffdcd,0.2571321461706080%,ePENDLE OFT bridge users,
0x34b2e4cc56b7160d86951310b7351e7983842a9a,0.0002812697163895%,ePENDLE OFT bridge users,
0xec220edb5b28c091981a113462dc801adfc58095,0.0003540845387251%,ePENDLE OFT bridge users,
0x1b1f13a2ff7b8f2f7da6982ed60b293cabad7c9d,0.0000061799760777%,ePENDLE OFT bridge users,
0x1b1f13a2ff7b8f2f7da6982ed60b293cabad7c9d,0.0000061799760777%,ePENDLE OFT bridge users,
0x278e218993631a8b3dde26691ee6ece38436ba66,0.0001668593540969%,ePENDLE OFT bridge users,
0x0344c4f9985c85877d284bea8ea3df13498af96c,0.0003616100521336%,ePENDLE OFT bridge users,
0x278e218993631a8b3dde26691ee6ece38436ba66,0.0010505959332028%,ePENDLE OFT bridge users,
0x278e218993631a8b3dde26691ee6ece38436ba66,0.0004511382536695%,ePENDLE OFT bridge users,
0xec220edb5b28c091981a113462dc801adfc58095,0.0003540845387251%,ePENDLE OFT bridge users,
0x278e218993631a8b3dde26691ee6ece38436ba66,0.0006797973685430%,ePENDLE OFT bridge users,
0x2f26c1d10456b6256460517ae912b5785e395794,0.0000683196311508%,ePENDLE OFT bridge users,
0x30781fab47bcc30bb49a0e356834e4c3840eb2be,0.0034588677209196%,ePENDLE OFT bridge users,
0xf5f666bbc2dc768298fb0c12f449ea5b3fc1f8b3,0.0000999384687587%,ePENDLE OFT bridge users,
0x99daaf637e697c53afaa67d6ff27e336db925812,0.0001160754627875%,ePENDLE OFT bridge users,
0x99daaf637e697c53afaa67d6ff27e336db925812,0.0000185399282330%,ePENDLE OFT bridge users,
0x99b2e0852ebaf91402bc5a5146974db4ecdd9108,0.0104706906431291%,ePENDLE OFT bridge users,
0x6ba83d664c9fedfaefc05246dbca9cfaff4ccc6d,3.0899880388318900%,ePENDLE OFT bridge users,
0x59bf3f57571323047e8680ca12982d7498305efa,0.0155409529438631%,ePENDLE OFT bridge users,
0xd8534d9afbaf6e8714be6eb4a026ef6b931ab83b,0.0003940259547517%,ePENDLE OFT bridge users,
0xc8842a6ae1fdeab2213821b5267d072547aa7a1f,0.0142139449786267%,ePENDLE OFT bridge users,
0x10f7e9a29c41395b9e8e9e484aa7341524e21f18,0.0069824136491465%,ePENDLE OFT bridge users,
0x6575d0572b998548dce4971b93d1cf2855ae0cd0,0.0030899880388319%,ePENDLE OFT bridge users,
0xc8842a6ae1fdeab2213821b5267d072547aa7a1f,0.0149679020601017%,ePENDLE OFT bridge users,
0xdde05da1122494c9af1694b377adbb43b47582c9,0.1024075281428290%,ePENDLE OFT bridge users,
0x1b1f13a2ff7b8f2f7da6982ed60b293cabad7c9d,0.0000308998803883%,ePENDLE OFT bridge users,
0x941f35e1b65b02309dcdcaf00eb8c8e3fc6e175d,0.0055619784698974%,ePENDLE OFT bridge users,
0x1b5bd4ed671c2e0ae70d3971b5a73dc51bdddb0b,0.0787885150141355%,ePENDLE OFT bridge users,
0x1459561255fe299e7b120058b93586f976b358b0,0.0020786618067689%,ePENDLE OFT bridge users,
0x47044c0e5aba649657e3b5f795aa90cbb2005685,0.0000123599521553%,ePENDLE OFT bridge users,
0xe0a9a44660e4d19eacba9cf84c725f7fec361102,0.0056184016514865%,ePENDLE OFT bridge users,
0xb0ffc78c832d2cf7fcc63f79238fdd720b5cee35,0.0014548917163952%,ePENDLE OFT bridge users,
0xec220edb5b28c091981a113462dc801adfc58095,0.0003540845387251%,ePENDLE OFT bridge users,
0x0039b39cdfd2ade85967fa616252f4814382bba6,0.0007253034184517%,ePENDLE OFT bridge users,
0x533834ab612e74bc78451fc7198262b209213f01,0.0000061799760777%,ePENDLE OFT bridge users,
0xf5879e290ef1b780a84dd9e2a0cdea5ed1c1c41e,0.0192579809878355%,ePENDLE OFT bridge users,
0xb727f5cef641b06d8bb44efb1458d83920a6c7c4,0.0030899880388319%,ePENDLE OFT bridge users,
0x5a6c5677dd97a4f69373c6a469567a7203a92327,0.0079457104776055%,ePENDLE OFT bridge users,
0x47044c0e5aba649657e3b5f795aa90cbb2005685,0.0042950750640097%,ePENDLE OFT bridge users,
0x445bab4342fafcfee8baaec5bd7d6030770d4011,0.0181450694412413%,ePENDLE OFT bridge users,
0x7e417feb7a325df77f15b1f3519849ecb4cdaf98,0.0012458273647807%,ePENDLE OFT bridge users,
0x5b2dab3c26ea0c2a5b95af1ffdb2c65c1e48f2fa,0.0012327256592044%,ePENDLE OFT bridge users,
0x8549d43ac2741219a7d26754fbe1801b82184a3b,0.0082028150448777%,ePENDLE OFT bridge users,
0xe2e61752ef7ed9ab04b61bcc88b918d5264dc259,0.0048354867961128%,ePENDLE OFT bridge users,
0xc8842a6ae1fdeab2213821b5267d072547aa7a1f,0.0926996411649566%,ePENDLE OFT bridge users,
0x594553b39699e8b8fec157eca2e26d27d86efc71,0.0092846076929168%,ePENDLE OFT bridge users,
0x594553b39699e8b8fec157eca2e26d27d86efc71,0.0000402323792501%,ePENDLE OFT bridge users,
0x6c76edcd9b067f6867aea819b0b4103ff93779fd,0.0071313932793211%,ePENDLE OFT bridge users,
0xf5f666bbc2dc768298fb0c12f449ea5b3fc1f8b3,0.0000999384687587%,ePENDLE OFT bridge users,
0xa0eae2ba5c0675d7c6f2e215e13caced94f4d852,0.0120966523381668%,ePENDLE OFT bridge users,
0x4c9f7207be28278b9dca129f2e211acfff48fb01,0.3040007316898580%,ePENDLE OFT bridge users,
0x4d49a0d59711abf2d2d870f9dc88905239b0010c,0.0370798564659827%,ePENDLE OFT bridge users,
0xf4a53c61c9a029e2c641682b189ec07985abf857,0.0130831495227830%,ePENDLE OFT bridge users,
0x973f1d07ff4f9de7d2c2935cce4542fe3d140f00,0.0424000061745654%,ePENDLE OFT bridge users,
0x1bc246147f875ee06868e395503c29d967471009,0.0073196680727548%,ePENDLE OFT bridge users,
0x9621d12d63be2b9fbfb1fb03f623e3d9b52e9df9,0.0002832283036393%,ePENDLE OFT bridge users,
0xa317e39fa28ea88416860dd01ab4710e605af456,0.0218552113155447%,ePENDLE OFT bridge users,
0xa920c7c991afb3a249b3872371d852ca53dd89bd,0.0971589735947342%,ePENDLE OFT bridge users,
0xebf2adb3df7b75fe724b206a6609bf9fb63c8437,0.0001659983524138%,ePENDLE OFT bridge users,
0x6575d0572b998548dce4971b93d1cf2855ae0cd0,0.0061799760776638%,ePENDLE OFT bridge users,
0xd3c6ab0158c0ab1a13908a213b6ed7a9155efb7d,0.0028758365885534%,ePENDLE OFT bridge users,
0x942f1556aad625e23d88452d7b8a93b4d117fa3d,0.0013592201022394%,ePENDLE OFT bridge users,
0x0f206ced2f276514e2c73d78294028ebaee27d66,0.0056480338152747%,ePENDLE OFT bridge users,
0xaee51d8c23eedea7a698da05f77896083d60f36d,0.0046992661694077%,ePENDLE OFT bridge users,
0x3148308853361e4315ae7cf9ede7822b67d9af59,0.0000617997607766%,ePENDLE OFT bridge users,
0x8fe316b09c8f570fd00f1172665d1327a2c74c7e,0.1853924843562280%,ePENDLE OFT bridge users,
0xd06363c5e4674c54771b9be4532b8f147ae89fd6,0.0102805889175041%,ePENDLE OFT bridge users,
0x942f1556aad625e23d88452d7b8a93b4d117fa3d,0.0010576414644936%,ePENDLE OFT bridge users,
0xa6e51015c22c9242c5de133aabf826e5ecd95460,0.0174478856722260%,ePENDLE OFT bridge users,
0x8a818046e7b4345038ede9ff638822d103b45049,0.0308998803883189%,ePENDLE OFT bridge users,
0xb6f6713975d7e6f7a7afef2c615df05ab891bd98,0.0019652323926971%,ePENDLE OFT bridge users,
0xf7b18e107eb36797f4ce36de756630b9c30969ad,0.1511418440927450%,ePENDLE OFT bridge users,
0x70ec29bb2d63cc4fa10dface1fbe1c3a125c8598,0.0004931705472442%,ePENDLE OFT bridge users,
0xec220edb5b28c091981a113462dc801adfc58095,0.0003540845387251%,ePENDLE OFT bridge users,
0xf5a93410e7e32bbf28a8eaafbd7f241cf0b290fb,0.0220988841351857%,ePENDLE OFT bridge users,
0x2dbcd61d7866eaa5528fd45721066c44cb9fbd94,0.0005871105663402%,ePENDLE OFT bridge users,
0x6afdc1c82ed770c46b36a9fb6bc3e176ade01edc,0.0016304730730630%,ePENDLE OFT bridge users,
0x8fe316b09c8f570fd00f1172665d1327a2c74c7e,0.2471990431065510%,ePENDLE OFT bridge users,
0x2eab0333fd92d79def96401265785c145ec1e604,0.0007403128298661%,ePENDLE OFT bridge users,
0x98da6299e5e15024f5c7db85543adca5cb4031cb,0.0063594733570770%,ePENDLE OFT bridge users,
0xdf1f5666c5e70a7fa0bb89717947a1fecc245fe2,0.0068196036017020%,ePENDLE OFT bridge users,
0x17ceca2a6c0d079efa0224bc64e9046efc77e556,0.0046285096848832%,ePENDLE OFT bridge users,
0xe3c5f195efb34d723543d8bd5bf85a910a22852e,0.0003398986842715%,ePENDLE OFT bridge users,
0x6575d0572b998548dce4971b93d1cf2855ae0cd0,0.0003089988038832%,ePENDLE OFT bridge users,
0x41bc7d0687e6cea57fa26da78379dfdc5627c56d,0.0018573552203575%,ePENDLE OFT bridge users,
0xb08d2489fc75871abac91d624f4f5835105ba034,0.0452472749267381%,ePENDLE OFT bridge users,
0xe4db8dd92bf14f9f7136bbff206b6357e73e2e83,0.0629901095366662%,ePENDLE OFT bridge users,
0xb08d2489fc75871abac91d624f4f5835105ba034,0.1862962920171590%,ePENDLE OFT bridge users,
0xf869f2ace5d71e762fc867b852168b45e0bda316,0.0760181828540749%,ePENDLE OFT bridge users,
0x98da6299e5e15024f5c7db85543adca5cb4031cb,0.0037914456547839%,ePENDLE OFT bridge users,
0x23fd0fc86980e0e22c63d88ba9d5d82518eb56b8,0.0011086453847049%,ePENDLE OFT bridge users,
0x2dbcd61d7866eaa5528fd45721066c44cb9fbd94,0.0020269976341667%,ePENDLE OFT bridge users,
0x193f95ff49884ad3797863545da0bceaf9fef8a0,0.0053621490398956%,ePENDLE OFT bridge users,
0xe3c5f195efb34d723543d8bd5bf85a910a22852e,0.0590208613712986%,ePENDLE OFT bridge users,
0xe3c5f195efb34d723543d8bd5bf85a910a22852e,0.0061799760776638%,ePENDLE OFT bridge users,
0xdce62b21a8b1a9b39dd3ded27c876d416cc91b3e,0.0078722639085749%,ePENDLE OFT bridge users,
0xba19e32b1280105b8855d54073662000d7958b28,0.0018580316084804%,ePENDLE OFT bridge users,
0x73cc95363c5c31a25cf278236d4b7ee386a329dd,0.0030899880388319%,ePENDLE OFT bridge users,
0xbeaae572562131e92dae1b6800c5c20af440caca,0.0052460011105850%,ePENDLE OFT bridge users,
0x4334703b0b74e2045926f82f4158a103fce1df4f,0.0013693853666591%,ePENDLE OFT bridge users,
0x942f1556aad625e23d88452d7b8a93b4d117fa3d,0.0225092846197515%,ePENDLE OFT bridge users,
0xe3c5f195efb34d723543d8bd5bf85a910a22852e,0.0216299162718232%,ePENDLE OFT bridge users,
0x5ee6ef33147425af9ab11c326935e6c54e494a29,0.0105792321200080%,ePENDLE OFT bridge users,
0xe3c5f195efb34d723543d8bd5bf85a910a22852e,0.0123599521553276%,ePENDLE OFT bridge users,
0x1b1f13a2ff7b8f2f7da6982ed60b293cabad7c9d,0.0000185399282330%,ePENDLE OFT bridge users,
0x6c76edcd9b067f6867aea819b0b4103ff93779fd,0.0139395171013928%,ePENDLE OFT bridge users,
0x357f55b46821a6c6e476cc32ebb2674cd125e849,11.5844131752137000%,"ePENDLE holders, stakers, LPs",
0xe4db8dd92bf14f9f7136bbff206b6357e73e2e83,4.9947173790866200%,"ePENDLE holders, stakers, LPs",
0xc926ddba8b7617dbc65712f20cf8e1b58b8598d3,2.0250875783158300%,"ePENDLE holders, stakers, LPs",
0x6ba83d664c9fedfaefc05246dbca9cfaff4ccc6d,1.8154685282821800%,"ePENDLE holders, stakers, LPs",
0xb9e3b25bacffef7d7fb442e2e9e7b954bcc3de06,1.6194827245355300%,"ePENDLE holders, stakers, LPs",
0x20eadfcaf91bd98674ff8fc341d148e1731576a4,1.3538208943022900%,"ePENDLE holders, stakers, LPs",
0x6ae382814e24b6ddf588901c597f26a9e945c577,1.1939744689545400%,"ePENDLE holders, stakers, LPs",
0x0c1a3e4e1c3da4c89582dfa1afa87a1853d7f78f,1.1781848160433300%,"ePENDLE holders, stakers, LPs",
0x151b1bce597a8fa247636442e1110f6d883c5ff6,1.0919896030491900%,"ePENDLE holders, stakers, LPs",
0x9739d1e515c5291faa26d92a5d02761b6bbb4d6f,1.0194876389644600%,"ePENDLE holders, stakers, LPs",
0xba9fa9e1def1140a5d036dafbc582d12026e9a21,0.9909500739908640%,"ePENDLE holders, stakers, LPs",
0xa58627a29bb59743ce1d781b1072c59bb1dda86d,0.9583214870729660%,"ePENDLE holders, stakers, LPs",
0x4c9f7207be28278b9dca129f2e211acfff48fb01,0.8740988825799900%,"ePENDLE holders, stakers, LPs",
0xdf60e2322c03ed945a102297fc56741879e15d2c,0.7376357643793960%,"ePENDLE holders, stakers, LPs",
0x0b7da4b6a49f5c1a082ec35296e8f390fd299950,0.6073060217008260%,"ePENDLE holders, stakers, LPs",
0xf212ce21a97dbe30999a4c2b309d278bccbb686a,0.5427564558586460%,"ePENDLE holders, stakers, LPs",
0xdde05da1122494c9af1694b377adbb43b47582c9,0.5200398368669580%,"ePENDLE holders, stakers, LPs",
0xa3a7b6f88361f48403514059f1f16c8e78d60eec,0.5193197681992190%,"ePENDLE holders, stakers, LPs",
0x9976bbc8304f1e1cd9aa83c89ae995a46b41d096,0.4717667546871240%,"ePENDLE holders, stakers, LPs",
0x92292ca2149d57d75d969fa54e503895f4919dad,0.4632916933838480%,"ePENDLE holders, stakers, LPs",
0x1b3eb4d104fb7bc87f6000853a15910094d5ea03,0.4450409328480360%,"ePENDLE holders, stakers, LPs",
