Addresses ,Allocation % ,Type ,Sum 
0x78d4c94b1284d46d238c6afbbbd115385b1b36ec,0.01%,OFT Bridge Users,
0x4599d037dd41643532701b8685d7d094ea9375b8,0.01%,OFT Bridge Users,
0x134e339b5dee3e265dab8abcda23c571859e2862,0.01%,OFT Bridge Users,
0x25b7b913639ed311797805712d99cf844e5ab67b,0.01%,OFT Bridge Users,
0x8292459d8005d349307872e66dd987dee662141c,0.01%,OFT Bridge Users,
0xa61c4d958c5a5c913df1d79603252cda2de1c5a3,0.01%,OFT Bridge Users,
0xb27c82f3bd8d7016eef3e5875a6e12da7c1cfdae,0.01%,OFT Bridge Users,
0xb56238d0225c7e6155591916167c138a4be2babc,0.01%,OFT Bridge Users,
0x0315e72804c8d53fc15f41c603773e28ad8a4395,0.01%,OFT Bridge Users,
0x1dc3fe11169d32c71b377bc14fb464370f028b5c,0.01%,OFT Bridge Users,
0x382ac3091f697e86336c8a29628984fbc29cc722,0.01%,OFT Bridge Users,
0xbad647fd678f964b06161e813fb93b5bfa889805,0.01%,OFT Bridge Users,
0x831fcebd24a0dd1d0c030b5919d60f24a98e2376,0.01%,OFT Bridge Users,
0x57fa0bbd92518529a5187e3867d92e76b1aaf4ca,0.01%,OFT Bridge Users,
0x3c0d7b1ac4040a6aa9c16755562936a29bec0e06,0.01%,OFT Bridge Users,
0xba68e6dc2c60670fb0a8c320e67185116aef2515,0.01%,OFT Bridge Users,
0x46885051db042ed7640de655e286c37bc102d197,0.01%,OFT Bridge Users,
0xd93cac570ebf525b4f1f725606dc8bc4d81aba63,0.01%,OFT Bridge Users,
0xf796413f0ac51ede3d88abf39b2eaa3846021988,0.01%,OFT Bridge Users,
0x3caa7ed55666474f053d34fd593c1c1c526d6071,0.01%,OFT Bridge Users,
0x9629e0aa33cc8ea9efda5e3decb830a8e810703e,0.01%,OFT Bridge Users,
0x005c3bc0dce03b2b7ea926eee3c869ed471b23f2,0.01%,OFT Bridge Users,
0x591042ac6559c17f64e6b48f63587b82cc93614b,0.01%,OFT Bridge Users,
