Addresses ,Allocation % ,Type,Sum
0x2605e469299ee188cF89520c1cbcBD997BE107A3,0.0306984000000000%,Gov Participant,
0x26514A0ED68E81F3Ea5662F0fe3794098cdFb180,0.0306984000000000%,Gov Participant,
0x26685323dE89503F30358B2F5BaEB42dF3010460,0.0306984000000000%,Gov Participant,
0x26Dd4999F14424F03582B2df3DaF8CB866589F57,0.0306984000000000%,Gov Participant,
0x26eFf94C0ad04a5CDED83F1621FB9Ed6c1dDE0a0,0.0306984000000000%,Gov Participant,
0x2744eC05D936e5D0367591dD59D14f2e0da13694,0.0613968000000000%,Gov Participant,
0x2756e6ebdBEbC3419f355A7C1301D42AE674B4A5,0.0920952000000000%,Gov Participant,
0x27981Ad65b0C10915bF12903634a30dB91f2AEB0,0.0306984000000000%,Gov Participant,
0x280A53cBf252F1B5F6Bde7471299c94Ec566a7C8,0.0920952000000000%,Gov Participant,
0x28458788Fb965BCaC5f0Df629916A3735112dAc6,0.0920952000000000%,Gov Participant,
0x28C974C18C6553B445c4B77F35D83F3499ACF58f,0.0613968000000000%,Gov Participant,
0x28de2993330B61c3A9A09e91e1A5F15B16f6c1C8,0.0613968000000000%,Gov Participant,
0x29503dA64d5547782a0A703Be9AB92b475dFC02F,0.0613968000000000%,Gov Participant,
0x2A113dfcB1731fA1b0d070c2fd2575A844955C08,0.0306984000000000%,Gov Participant,
0x2A4884Cb651e7078C496631B01B8463D5FFD303e,0.0306984000000000%,Gov Participant,
0x2Acb3FE015b41eD24FF8D3D2825b3410aD9D99DB,0.0306984000000000%,Gov Participant,
0x2B524c8245C74F193382E365adCf69c6E7876957,0.0613968000000000%,Gov Participant,
0x2Bb7A339dAE535dA115ee6b19f2eDaCB1Ac40B47,0.0306984000000000%,Gov Participant,
0x2Bce363DebD817E650Fd379EfE3df54e40B70440,0.0306984000000000%,Gov Participant,
0x2C0356a346471A6502EbEC941752a7FE43536422,0.0306984000000000%,Gov Participant,
0x2C7A1398368A38489bB6Dc53B79B3e416B531636,0.0306984000000000%,Gov Participant,
0x2C7f63bB015ab806982a9Cd2c113baeb77de19D3,0.0306984000000000%,Gov Participant,
0x2C9878C61683984494E871B4270fF7485a7A22cf,0.0306984000000000%,Gov Participant,
0x2cb5142e2DFdDF2B8A6d3172Aec04263C2dE8EF8,0.0306984000000000%,Gov Participant,
0x2d79559842b125Ff98ED640A031E50e2d5061e9E,0.0920952000000000%,Gov Participant,
0x2dE5fE515F62c90787c54d6937f7af91964019f2,0.0306984000000000%,Gov Participant,
0x2E56843C42bd166E37fC3f6e94De6d2C0fF7b89c,0.0613968000000000%,Gov Participant,
0x2EA2ce595Bd68a0CD1FD34b06dF98970952Fe4D2,0.0613968000000000%,Gov Participant,
0x2eF9EBf18c2108f2b8a8b01db5Bd633f2CE202c6,0.0613968000000000%,Gov Participant,
0x2F062d9Aa98209D2c79a744b0d4Ef203d363B7D6,0.0306984000000000%,Gov Participant,
0x2F102897fA911F21C524688dBCE6b496D941cF76,0.0920952000000000%,Gov Participant,
0x2f3b3D793D601724200a1CbaCbB16aD513264aad,0.0920952000000000%,Gov Participant,
0x2f6B67A9E7Ca9f025b786e455261EFe3C65FF7E8,0.0613968000000000%,Gov Participant,
0x2f72FDd6ff5de0D6B9Fbc643ED0DbcF8ca146f95,0.0306984000000000%,Gov Participant,
0x3021A59F56cAe360183C40965D7059a4a73A7Ba7,0.0306984000000000%,Gov Participant,
0x30265377e9Df28f167408ff47f58c886872742A1,0.0306984000000000%,Gov Participant,
0x309156fCB6d32e6A117E578553DF76b326B62e28,0.0920952000000000%,Gov Participant,
0x30A6a0931195EC35aeEA531E74015a959CA73f9e,0.0613968000000000%,Gov Participant,
0x30c1ca7E90E488f533Ee45c41453AC7A86E797e6,0.0306984000000000%,Gov Participant,
0x30c5f70dDD9dE5887C6A69EB25af0bC0CF9A7c89,0.0306984000000000%,Gov Participant,
0x31268fa4bCF2395025bF849EF8bdf4477D91FB79,0.0306984000000000%,Gov Participant,
0x312A3286f75931b5fB2734f1993543f99C527046,0.0306984000000000%,Gov Participant,
0x313C009b188CC8b514Ab291642a528901024AaEE,0.0613968000000000%,Gov Participant,
0x314F874abCa81276FbA89cfa466c4d29EDFcF738,0.0613968000000000%,Gov Participant,
0x3200CCcd9E651Fb04E3a175a241263c71e305850,0.0613968000000000%,Gov Participant,
0x322BD47CEf0A4d3E96E5aA614213e62E34A28728,0.0306984000000000%,Gov Participant,
0x3238934316238ebBdA1ffb229ec9A37BF66C5564,0.0306984000000000%,Gov Participant,
0x32F067B4ec8476197A09b74F04574a8000A5007f,0.0613968000000000%,Gov Participant,
0x3407906b857186A58f0efa56a2aA3BbE76Bf702a,0.0306984000000000%,Gov Participant,
0x343D5500298D7b730A81acC17d80FB00a4b21905,0.0613968000000000%,Gov Participant,
0x34Ff77A853A14579d2120Ac08C5e342CEe08AD71,0.0920952000000000%,Gov Participant,
0x354Afc2fF28d1faA898294247a40f87dE24C061A,0.0613968000000000%,Gov Participant,
0x359AA144f1D938CBA0953C15D49356317974F92b,0.0306984000000000%,Gov Participant,
0x35A0706B8581102d8a8459b2F35E050D5Bf318e4,0.0306984000000000%,Gov Participant,
0x35b3E2B7E5B8d435648a25eD5CD1F7c4B6a50F35,0.0613968000000000%,Gov Participant,
0x3625EFf632EaB044489a46014dd168cCb5112240,0.0306984000000000%,Gov Participant,
0x36711589D5921b2EAd7e4d1C0F5c9942dD5b68B4,0.0613968000000000%,Gov Participant,
0x3672f5F8a74d97e163382b4b94B76C04d4924B1C,0.0306984000000000%,Gov Participant,
0x36d9b6A89196042B5450b4687Aa7C5c315C22Aa9,0.0920952000000000%,Gov Participant,
0x37236a82Ef8C6B3bD02033caea53EDBfD9763817,0.0306984000000000%,Gov Participant,
0x3756c2A65E70d7c556Bb716FBF7Bd52278A2887E,0.0613968000000000%,Gov Participant,
0x37C5F162e604D7CFB3a0e255c78C9ac62bC1a7a3,0.0306984000000000%,Gov Participant,
0x37D9618A4b18eDcE503aA5e64aB70ed46cBaeeFB,0.0306984000000000%,Gov Participant,
0x37e654F3e8b1180B480cB549D3907f14e186Ecc2,0.0613968000000000%,Gov Participant,
0x38048aF4da7d79d2b553836a6d4950d0AC4B60f7,0.0920952000000000%,Gov Participant,
0x38083E2FC384A102Bc44694729eBc2D359c09Fc9,0.0306984000000000%,Gov Participant,
0x380F5aa281Ce899a04f1974Fb3581880440D43cb,0.0306984000000000%,Gov Participant,
0x3829879B5E51e4235FFcbc9B0c4415Da657f3914,0.0306984000000000%,Gov Participant,
0x39b03c65A275b9E81aD74C1249360b7d2cE473A2,0.0613968000000000%,Gov Participant,
0x39c78cE4fBd59722f48A3271fE11F9AC5F933Ba0,0.0613968000000000%,Gov Participant,
0x3a08ca9E3A394c7b947b9CA56493E38176F3428c,0.0306984000000000%,Gov Participant,
0x3aA8Ac0E6C1Fb9CBb733565De16cdC5a676bCb04,0.0306984000000000%,Gov Participant,
0x3B1482114705d2d0dfe98074e3FA56526b3141f0,0.0613968000000000%,Gov Participant,
0x3b1897657d4A37BA2aAbDf31E5cC7d0d70521152,0.0306984000000000%,Gov Participant,
0x3B36CD42FBf4c1999828f533Fc4E4807B15b19be,0.0613968000000000%,Gov Participant,
0x3b3d96D7Ba6d981ed0861E54d6298947B495F68f,0.0613968000000000%,Gov Participant,
0x3b53FCcDC42870cCa29244c3843FecD7A5544a45,0.0613968000000000%,Gov Participant,
0x3B5B0E94eFa22287Ed2D43D1A842CA5495263352,0.0613968000000000%,Gov Participant,
0x3b7ea01f892075072Aa9110ddf4FEc77a4702037,0.0306984000000000%,Gov Participant,
0x3BaA8FF328D7032181698A28f05274f0130b5634,0.0613968000000000%,Gov Participant,
0x3BAA9aFD5ff032c5816c947706550BC612998732,0.0613968000000000%,Gov Participant,
0x3Bb3384e2dBD32bB1F090604002A66838471d893,0.0613968000000000%,Gov Participant,
0x3C57287fC87c9fC575E84b2809726C5ed362D20d,0.0613968000000000%,Gov Participant,
0x3cbC6642329F7175F6B292ee2ee92890dE409eD8,0.0613968000000000%,Gov Participant,
0x3d3ea7f9a9B09038C61bBFE33968ba1012f4D7A4,0.0613968000000000%,Gov Participant,
0x3d7a41d628BC80a0Fc3C98d444a45BcF391D1032,0.0613968000000000%,Gov Participant,
0x3df2174b74A13ddC4bC3b1CdaBaDd13A04BF9e72,0.0613968000000000%,Gov Participant,
0x3e5e6421B08667d7c06f79B64F096E07FD2e07c1,0.0306984000000000%,Gov Participant,
0x3e97b8dA1E88C8A318069A8b35DFf8a7b20df636,0.0306984000000000%,Gov Participant,
0x3Ee6ed7ee96A5901426963b8a756dC7ca33c6191,0.0306984000000000%,Gov Participant,
0x3F79F99b916708dc709d5b6257638A342bF8Ac7A,0.0306984000000000%,Gov Participant,
0x403D37c861fb54b8F37a3A1870aBce335954840B,0.0613968000000000%,Gov Participant,
0x404F583833d0a05156FF6003da652B6031eBCB55,0.0306984000000000%,Gov Participant,
0x4066bEbc057EfA6eb1bF780307E24A270ABF99A5,0.0306984000000000%,Gov Participant,
0x413A9c69dF59288ef9A7Ebe78a2033DD2F3E1af3,0.0920952000000000%,Gov Participant,
0x4152bA433d609654F2511b0761D8c29E401594aE,0.0306984000000000%,Gov Participant,
0x41BB12F083c8E5B6B812edb8209a68FA9b9e5eA0,0.0306984000000000%,Gov Participant,
0x41Bd1BC7E4220133FD5D8A002d76B38510eE18EA,0.0613968000000000%,Gov Participant,
0x42da38176859Da9c26Dfc66bBDCa829DF3D66850,0.0920952000000000%,Gov Participant,
0x43A996fa50d2f378d707aCA9dDCDE1C30CB68f63,0.0306984000000000%,Gov Participant,
0x43F4605aFB079AF49D5Dd2F011E6012DA55B442D,0.0306984000000000%,Gov Participant,
0x44385f20EA8444151E87704397c619c28Ed4e06d,0.0306984000000000%,Gov Participant,
0x44D6de33369AEd0B016cC30Bed119a1a96c44A7A,0.0306984000000000%,Gov Participant,
0x44e4CAF9E6bab587F40B3a9899E16eC2C3126D75,0.0306984000000000%,Gov Participant,
0x459aB0A4E3355CCc369FD23f639D266AdB8eCEBe,0.0613968000000000%,Gov Participant,
0x45AdB5cDcF64fa2EfDbc6CE6012E77e8b7904e1C,0.0306984000000000%,Gov Participant,
0x45b14C0564B799ef2851584668796649e84bF282,0.0306984000000000%,Gov Participant,
0x462E5fb06AC9C3A0113F8aE079B06cC8661deD6B,0.0306984000000000%,Gov Participant,
0x4634EF25294dEfD41350935fAf448179E2BBF613,0.0306984000000000%,Gov Participant,
0x465bb47318f93c9166fF68EB9685429d2e6c13fd,0.0920952000000000%,Gov Participant,
0x46E8611EEAb86806C73c241d3cD1807CfaE9f4BA,0.0920952000000000%,Gov Participant,
0x47ea9e812f39bc26F95Cbf1fc36230558492133d,0.0920952000000000%,Gov Participant,
0x480A0E29f15E19dbB8075bE9540a9ee841bF68cB,0.0306984000000000%,Gov Participant,
0x48a0096B26fe285138b294aFe0Eb1DD705071dcA,0.0613968000000000%,Gov Participant,
0x48b576c87e788a762D6f95A456f2A39113b46950,0.0306984000000000%,Gov Participant,
0x48f3E839Ee4f52fEF9B433F2429C5819028d56D8,0.0306984000000000%,Gov Participant,
0x4950Ab279a968016BA1a852C7888B64154D65dd3,0.0306984000000000%,Gov Participant,
0x4976AeCB88724c975C00eBc44Ab841D64F6Bc1fD,0.0306984000000000%,Gov Participant,
0x4991b085c58CF04106d3F359DE46F4Cc6C1F9779,0.0613968000000000%,Gov Participant,
0x49E366382d8e3F41E5f51dE4B5495fc62883d1F5,0.0306984000000000%,Gov Participant,
0x49F4D0222C880D4780b636662F5F18f572f2f88a,0.0613968000000000%,Gov Participant,
