Address,Allocation,Type,Sum Check 
0x6621965241edbaa8c21e1bbe941e5dea8f7698a3,0.0023%,Minters,
0x6621965241edbaa8c21e1bbe941e5dea8f7698a3,0.0023%,Minters,
0xf54e6047ba3e52840730c28d260122854d335ebc,0.0023%,Minters,
0xf54e6047ba3e52840730c28d260122854d335ebc,0.0023%,Minters,
0x16199f277bb8e8ff9769582bc157e972d80af372,0.0023%,Minters,
0x16199f277bb8e8ff9769582bc157e972d80af372,0.0023%,Minters,
0xeb07ee6e32754317cc62b4e854e8efb5d9fbcca0,0.0023%,Minters,
0xeb07ee6e32754317cc62b4e854e8efb5d9fbcca0,0.0023%,Minters,
0x62cd7a7ae8843eec76cebd0df4617c3c6130e956,0.0023%,Minters,
0x62cd7a7ae8843eec76cebd0df4617c3c6130e956,0.0023%,Minters,
0x0bc55a4dc9d38deece3bb79a517003e64f75d24d,0.0023%,Minters,
0x0bc55a4dc9d38deece3bb79a517003e64f75d24d,0.0023%,Minters,
0x06c29350e8a25fb9a6e6a799ce150c2ff2a6fcb8,0.0023%,Minters,
0x06c29350e8a25fb9a6e6a799ce150c2ff2a6fcb8,0.0023%,Minters,
0x96e271c2977f4ee8373ce867b3d66a044fc7ad94,0.0023%,Minters,
0x96e271c2977f4ee8373ce867b3d66a044fc7ad94,0.0023%,Minters,
0xe1c1e13968099ed438cd0771f8d1458cbdef1038,0.0023%,Minters,
0x5f07b4cad526ca06a388fd86f4b42a1064ca4176,0.0023%,Minters,
0x5f07b4cad526ca06a388fd86f4b42a1064ca4176,0.0023%,Minters,
0x93c228328d2b7600654e6eae24aefd56a417247f,0.0023%,Minters,
0x93c228328d2b7600654e6eae24aefd56a417247f,0.0023%,Minters,
0x96e271c2977f4ee8373ce867b3d66a044fc7ad94,0.0023%,Minters,
0x96e271c2977f4ee8373ce867b3d66a044fc7ad94,0.0023%,Minters,
0xe1c1e13968099ed438cd0771f8d1458cbdef1038,0.0023%,Minters,
0x0a63040e9f5f0d8422b28e7db62422afce1cb57e,0.0023%,Minters,
0x0a63040e9f5f0d8422b28e7db62422afce1cb57e,0.0023%,Minters,
0x5f07b4cad526ca06a388fd86f4b42a1064ca4176,0.0023%,Minters,
0x5f07b4cad526ca06a388fd86f4b42a1064ca4176,0.0023%,Minters,
0x96e271c2977f4ee8373ce867b3d66a044fc7ad94,0.0023%,Minters,
0x96e271c2977f4ee8373ce867b3d66a044fc7ad94,0.0023%,Minters,
0x89c47fee4dc45efa1dbf56c2b9d7556133c60118,0.0023%,Minters,
0x89c47fee4dc45efa1dbf56c2b9d7556133c60118,0.0023%,Minters,
0x5f07b4cad526ca06a388fd86f4b42a1064ca4176,0.0023%,Minters,
0x5f07b4cad526ca06a388fd86f4b42a1064ca4176,0.0023%,Minters,
0x96e271c2977f4ee8373ce867b3d66a044fc7ad94,0.0023%,Minters,
0x96e271c2977f4ee8373ce867b3d66a044fc7ad94,0.0023%,Minters,
0x9992989f0746319472414087034be8a128ac73da,0.0023%,Minters,
0x9992989f0746319472414087034be8a128ac73da,0.0023%,Minters,
0x70fce2e6d7ceafa02176bda6a8bc588f623175e7,0.0023%,Minters,
0x70fce2e6d7ceafa02176bda6a8bc588f623175e7,0.0023%,Minters,
0x9992989f0746319472414087034be8a128ac73da,0.0023%,Minters,
0x9992989f0746319472414087034be8a128ac73da,0.0023%,Minters,
0x96e271c2977f4ee8373ce867b3d66a044fc7ad94,0.0023%,Minters,
0x96e271c2977f4ee8373ce867b3d66a044fc7ad94,0.0023%,Minters,
0xbc6819c533db537ad8e169d8d67e3c8971c0417f,0.0023%,Minters,
0xbc6819c533db537ad8e169d8d67e3c8971c0417f,0.0023%,Minters,
0x68698221819f044803313b5520022953c7d9172a,0.0023%,Minters,
0x68698221819f044803313b5520022953c7d9172a,0.0023%,Minters,
0x68698221819f044803313b5520022953c7d9172a,0.0023%,Minters,
0x68698221819f044803313b5520022953c7d9172a,0.0023%,Minters,
0x96e271c2977f4ee8373ce867b3d66a044fc7ad94,0.0023%,Minters,
0x96e271c2977f4ee8373ce867b3d66a044fc7ad94,0.0023%,Minters,
0x68698221819f044803313b5520022953c7d9172a,0.0023%,Minters,
0x68698221819f044803313b5520022953c7d9172a,0.0023%,Minters,
0x68698221819f044803313b5520022953c7d9172a,0.0023%,Minters,
0x68698221819f044803313b5520022953c7d9172a,0.0023%,Minters,
0x08c89a8513442a3b63eed253743d3fa204f58dfa,0.0023%,Minters,
0x08c89a8513442a3b63eed253743d3fa204f58dfa,0.0023%,Minters,
0x5fb33d75a1cfcdc922e736c06e01c1505b4643db,0.0023%,Minters,
0x5fb33d75a1cfcdc922e736c06e01c1505b4643db,0.0023%,Minters,
0x68698221819f044803313b5520022953c7d9172a,0.0023%,Minters,
0x68698221819f044803313b5520022953c7d9172a,0.0023%,Minters,
0x96e271c2977f4ee8373ce867b3d66a044fc7ad94,0.0023%,Minters,
0x96e271c2977f4ee8373ce867b3d66a044fc7ad94,0.0023%,Minters,
0xe4b5d16d22f8bbf9490175ca569f4b67ca6b11e0,0.0023%,Minters,
0xe4b5d16d22f8bbf9490175ca569f4b67ca6b11e0,0.0023%,Minters,
0x50c38eca5ecdacd6575a0c64d0b71ce605888c6c,0.0023%,Minters,
0x50c38eca5ecdacd6575a0c64d0b71ce605888c6c,0.0023%,Minters,
0x10970af175ba6840e55035216fb3b1bf902cdf8f,0.0023%,Minters,
0xcbe2771c2248f19d3b22fe49ca8fdb92b49dd6ba,0.0023%,Minters,
0xcbe2771c2248f19d3b22fe49ca8fdb92b49dd6ba,0.0023%,Minters,
0x70fce2e6d7ceafa02176bda6a8bc588f623175e7,0.0023%,Minters,
0x70fce2e6d7ceafa02176bda6a8bc588f623175e7,0.0023%,Minters,
0x92fb3ac03ebb82da2a3e7ea01e6883b7cd5dc626,0.0023%,Minters,
0x92fb3ac03ebb82da2a3e7ea01e6883b7cd5dc626,0.0023%,Minters,
0x82ff7e894173ed1a3ee0a544129f90caae40cb2b,0.0023%,Minters,
0x82ff7e894173ed1a3ee0a544129f90caae40cb2b,0.0023%,Minters,
0x61503ad92e94ca295926854b35dfced55797f5a1,0.0023%,Minters,
0x61503ad92e94ca295926854b35dfced55797f5a1,0.0023%,Minters,
0x088814aa47878c126c527cf61e40955f38305de3,0.0023%,Minters,
0x088814aa47878c126c527cf61e40955f38305de3,0.0023%,Minters,
0x10970af175ba6840e55035216fb3b1bf902cdf8f,0.0023%,Minters,
0x10970af175ba6840e55035216fb3b1bf902cdf8f,0.0023%,Minters,
0x7dcb39fe010a205f16ee3249f04b24d74c4f44f1,0.0023%,Minters,
0x7dcb39fe010a205f16ee3249f04b24d74c4f44f1,0.0023%,Minters,
0x6eef09b526d883f98762a7005fabd2c800dfca44,0.0023%,Minters,
0x6eef09b526d883f98762a7005fabd2c800dfca44,0.0023%,Minters,
0x6eef09b526d883f98762a7005fabd2c800dfca44,0.0023%,Minters,
0x6eef09b526d883f98762a7005fabd2c800dfca44,0.0023%,Minters,
0x5e6db80c7f8d5da245d4249dcbee16e6596521d4,0.0023%,Minters,
0x5e6db80c7f8d5da245d4249dcbee16e6596521d4,0.0023%,Minters,
0x96e271c2977f4ee8373ce867b3d66a044fc7ad94,0.0023%,Minters,
0x96e271c2977f4ee8373ce867b3d66a044fc7ad94,0.0023%,Minters,
0x735f72479ac2f671c69b974d116219e5cbd275b7,0.0023%,Minters,
0x735f72479ac2f671c69b974d116219e5cbd275b7,0.0023%,Minters,
0x96e271c2977f4ee8373ce867b3d66a044fc7ad94,0.0023%,Minters,
0x96e271c2977f4ee8373ce867b3d66a044fc7ad94,0.0023%,Minters,
0x98ec41a6d077ffe0db23e305cfd9e1fc59c0575f,0.0023%,Minters,
0x98ec41a6d077ffe0db23e305cfd9e1fc59c0575f,0.0023%,Minters,
0x07278577398cc956af76ac19367a1c87c8933965,0.0023%,Minters,
0x07278577398cc956af76ac19367a1c87c8933965,0.0023%,Minters,
0x6eade8ed7e7527208f468ea8d401afc7f4e48592,0.0023%,Minters,
0x6eade8ed7e7527208f468ea8d401afc7f4e48592,0.0023%,Minters,
0x6089721ed0e8fad27a4ca3da92a384d16ad97c2a,0.0023%,Minters,
0x6089721ed0e8fad27a4ca3da92a384d16ad97c2a,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xd7a4acaf3263ef2616afe7773d538801dda9b6b0,0.0023%,Minters,
0xb3ad74fe581e94e491b1ed8bfccb87e53e608870,0.0023%,Minters,
0xb3ad74fe581e94e491b1ed8bfccb87e53e608870,0.0023%,Minters,
0x5f07b4cad526ca06a388fd86f4b42a1064ca4176,0.0023%,Minters,
0x5f07b4cad526ca06a388fd86f4b42a1064ca4176,0.0023%,Minters,
0x44d16365d30bcf7f77d9c1f4979848d734c92523,0.0023%,Minters,
0x44d16365d30bcf7f77d9c1f4979848d734c92523,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xd1b4a271f26a821960c8dc3ae67df8157899e8fc,0.0023%,Minters,
0xd1b4a271f26a821960c8dc3ae67df8157899e8fc,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0x44d16365d30bcf7f77d9c1f4979848d734c92523,0.0023%,Minters,
0x44d16365d30bcf7f77d9c1f4979848d734c92523,0.0023%,Minters,
0x07278577398cc956af76ac19367a1c87c8933965,0.0023%,Minters,
0x07278577398cc956af76ac19367a1c87c8933965,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xf37ce501c28344e8c5ca6ab32f142abed0991e0c,0.0023%,Minters,
0xf37ce501c28344e8c5ca6ab32f142abed0991e0c,0.0023%,Minters,
0x8ffb4ce9cdac0d7ecb5ecfa3b6836828bb67a8ae,0.0023%,Minters,
0x8ffb4ce9cdac0d7ecb5ecfa3b6836828bb67a8ae,0.0023%,Minters,
0xd1b4a271f26a821960c8dc3ae67df8157899e8fc,0.0023%,Minters,
0xd1b4a271f26a821960c8dc3ae67df8157899e8fc,0.0023%,Minters,
0x3d95b7e5a74c6b6421e5d2dced061bb08f2e43d8,0.0023%,Minters,
0x3d95b7e5a74c6b6421e5d2dced061bb08f2e43d8,0.0023%,Minters,
0x3e25dac1092031116e2a7d59953dcec2824a6c6a,0.0023%,Minters,
0x3e25dac1092031116e2a7d59953dcec2824a6c6a,0.0023%,Minters,
0xa9a5eeb1d77e296ba7e73fe377caf66967ed3d24,0.0023%,Minters,
0xa9a5eeb1d77e296ba7e73fe377caf66967ed3d24,0.0023%,Minters,
0x98ec41a6d077ffe0db23e305cfd9e1fc59c0575f,0.0023%,Minters,
0x98ec41a6d077ffe0db23e305cfd9e1fc59c0575f,0.0023%,Minters,
0x0f56b0d0bdefd27166d040417ebdbaa7f0740e99,0.0023%,Minters,
0x0f56b0d0bdefd27166d040417ebdbaa7f0740e99,0.0023%,Minters,
0x5f07b4cad526ca06a388fd86f4b42a1064ca4176,0.0023%,Minters,
0x5f07b4cad526ca06a388fd86f4b42a1064ca4176,0.0023%,Minters,
0x70fce2e6d7ceafa02176bda6a8bc588f623175e7,0.0023%,Minters,
0x70fce2e6d7ceafa02176bda6a8bc588f623175e7,0.0023%,Minters,
0x7e82cd11bdbfae5e21fb7fa8c6255885512d784c,0.0023%,Minters,
0x7e82cd11bdbfae5e21fb7fa8c6255885512d784c,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0x73c4818b537a4108d3e90dc83baabe80405c66d8,0.0023%,Minters,
0x73c4818b537a4108d3e90dc83baabe80405c66d8,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0x44d16365d30bcf7f77d9c1f4979848d734c92523,0.0023%,Minters,
0x44d16365d30bcf7f77d9c1f4979848d734c92523,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xd1b4a271f26a821960c8dc3ae67df8157899e8fc,0.0023%,Minters,
0xd1b4a271f26a821960c8dc3ae67df8157899e8fc,0.0023%,Minters,
0xd1b4a271f26a821960c8dc3ae67df8157899e8fc,0.0023%,Minters,
0xd1b4a271f26a821960c8dc3ae67df8157899e8fc,0.0023%,Minters,
0xd1b4a271f26a821960c8dc3ae67df8157899e8fc,0.0023%,Minters,
0xd1b4a271f26a821960c8dc3ae67df8157899e8fc,0.0023%,Minters,
0x5199d6204b788016353a201b8dad4668a71f1a8a,0.0023%,Minters,
0x5199d6204b788016353a201b8dad4668a71f1a8a,0.0023%,Minters,
0x5199d6204b788016353a201b8dad4668a71f1a8a,0.0023%,Minters,
0x5199d6204b788016353a201b8dad4668a71f1a8a,0.0023%,Minters,
0x5199d6204b788016353a201b8dad4668a71f1a8a,0.0023%,Minters,
0x5199d6204b788016353a201b8dad4668a71f1a8a,0.0023%,Minters,
0x54703a0fdff016f3c16f58ec580bcbb2ba18bdfd,0.0023%,Minters,
0x54703a0fdff016f3c16f58ec580bcbb2ba18bdfd,0.0023%,Minters,
0xe4f8cf094298a636c6bcf8f52de33472a91f8fb5,0.0023%,Minters,
0xe4f8cf094298a636c6bcf8f52de33472a91f8fb5,0.0023%,Minters,
0x0f56b0d0bdefd27166d040417ebdbaa7f0740e99,0.0023%,Minters,
0x0f56b0d0bdefd27166d040417ebdbaa7f0740e99,0.0023%,Minters,
0x735f72479ac2f671c69b974d116219e5cbd275b7,0.0023%,Minters,
0x735f72479ac2f671c69b974d116219e5cbd275b7,0.0023%,Minters,
0x44d16365d30bcf7f77d9c1f4979848d734c92523,0.0023%,Minters,
0x44d16365d30bcf7f77d9c1f4979848d734c92523,0.0023%,Minters,
0x6bdac4f8dfda978b26df826ae4ef57f6d3b4f6b7,0.0023%,Minters,
0x6bdac4f8dfda978b26df826ae4ef57f6d3b4f6b7,0.0023%,Minters,
0x1cbb87bb9a4dd0316189eede2277a58590dc124a,0.0023%,Minters,
0x1cbb87bb9a4dd0316189eede2277a58590dc124a,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0x5f07b4cad526ca06a388fd86f4b42a1064ca4176,0.0023%,Minters,
0x5f07b4cad526ca06a388fd86f4b42a1064ca4176,0.0023%,Minters,
0xc1f3a44d64fa4f1f184ff6592b8cc3b31edef946,0.0023%,Minters,
0xc1f3a44d64fa4f1f184ff6592b8cc3b31edef946,0.0023%,Minters,
0xe4bf0c0b4143bbc3a578367ebbd5303ad89e9152,0.0023%,Minters,
0xe4bf0c0b4143bbc3a578367ebbd5303ad89e9152,0.0023%,Minters,
0x1b14f5576b37710800ddf2443b1c999f23f2353f,0.0023%,Minters,
0x1b14f5576b37710800ddf2443b1c999f23f2353f,0.0023%,Minters,
0x3878b478d43e7ca2d646ae6d6f3bbf0a91cddce4,0.0023%,Minters,
0x3878b478d43e7ca2d646ae6d6f3bbf0a91cddce4,0.0023%,Minters,
0xc1f3a44d64fa4f1f184ff6592b8cc3b31edef946,0.0023%,Minters,
0xc1f3a44d64fa4f1f184ff6592b8cc3b31edef946,0.0023%,Minters,
0x1dc7af8739c02b757ac9b3ba92ab561de7e3af25,0.0023%,Minters,
0x1dc7af8739c02b757ac9b3ba92ab561de7e3af25,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xd1b4a271f26a821960c8dc3ae67df8157899e8fc,0.0023%,Minters,
0xd1b4a271f26a821960c8dc3ae67df8157899e8fc,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0x07278577398cc956af76ac19367a1c87c8933965,0.0023%,Minters,
0x07278577398cc956af76ac19367a1c87c8933965,0.0023%,Minters,
0x44d16365d30bcf7f77d9c1f4979848d734c92523,0.0023%,Minters,
0x44d16365d30bcf7f77d9c1f4979848d734c92523,0.0023%,Minters,
0xd1b4a271f26a821960c8dc3ae67df8157899e8fc,0.0023%,Minters,
0xd1b4a271f26a821960c8dc3ae67df8157899e8fc,0.0023%,Minters,
0x204bf615e487c55571b949e7cf7294ac48dfd7bf,0.0023%,Minters,
0x204bf615e487c55571b949e7cf7294ac48dfd7bf,0.0023%,Minters,
0x06a992201c2b6f496d6c901406a7fa88566547a8,0.0023%,Minters,
0x06a992201c2b6f496d6c901406a7fa88566547a8,0.0023%,Minters,
0xd1b4a271f26a821960c8dc3ae67df8157899e8fc,0.0023%,Minters,
0xd1b4a271f26a821960c8dc3ae67df8157899e8fc,0.0023%,Minters,
0xb3dfa28bcc7f6c8713899b38ff15cbd46011b350,0.0023%,Minters,
0xb3dfa28bcc7f6c8713899b38ff15cbd46011b350,0.0023%,Minters,
0x7577bec570c2f7bfeda0fbff945687bd8eea5fb8,0.0023%,Minters,
0x7577bec570c2f7bfeda0fbff945687bd8eea5fb8,0.0023%,Minters,
0xd1b4a271f26a821960c8dc3ae67df8157899e8fc,0.0023%,Minters,
0xd1b4a271f26a821960c8dc3ae67df8157899e8fc,0.0023%,Minters,
0x98ec41a6d077ffe0db23e305cfd9e1fc59c0575f,0.0023%,Minters,
0x98ec41a6d077ffe0db23e305cfd9e1fc59c0575f,0.0023%,Minters,
0xd1b4a271f26a821960c8dc3ae67df8157899e8fc,0.0023%,Minters,
0xd1b4a271f26a821960c8dc3ae67df8157899e8fc,0.0023%,Minters,
0x16159d7ca98069177a57b9afe876284eeeafd909,0.0023%,Minters,
0x16159d7ca98069177a57b9afe876284eeeafd909,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0x63deb5e800801784758f228c958dc8a5e6e47925,0.0023%,Minters,
0x63deb5e800801784758f228c958dc8a5e6e47925,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0x98ec41a6d077ffe0db23e305cfd9e1fc59c0575f,0.0023%,Minters,
0x98ec41a6d077ffe0db23e305cfd9e1fc59c0575f,0.0023%,Minters,
0x214d1437f27d52b8bf24e0a1f6fae86f5ff2a75b,0.0023%,Minters,
0x214d1437f27d52b8bf24e0a1f6fae86f5ff2a75b,0.0023%,Minters,
0x0f56b0d0bdefd27166d040417ebdbaa7f0740e99,0.0023%,Minters,
0x0f56b0d0bdefd27166d040417ebdbaa7f0740e99,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0x0268231782ed17a6588f193d2498c3a4f3fe5e69,0.0023%,Minters,
0x0268231782ed17a6588f193d2498c3a4f3fe5e69,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0x1cbb87bb9a4dd0316189eede2277a58590dc124a,0.0023%,Minters,
0x1cbb87bb9a4dd0316189eede2277a58590dc124a,0.0023%,Minters,
0x98ec41a6d077ffe0db23e305cfd9e1fc59c0575f,0.0023%,Minters,
0x98ec41a6d077ffe0db23e305cfd9e1fc59c0575f,0.0023%,Minters,
0xad191bc8b3fb3d8bfbdc9c6b0df5a1ff34c32b41,0.0023%,Minters,
0xad191bc8b3fb3d8bfbdc9c6b0df5a1ff34c32b41,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0x29c9e0c4ca8ecc4b5a74f1261eb76d934ae6c460,0.0023%,Minters,
0xa555e56426168f60429a4ac843d232c1a8036ca5,0.0023%,Minters,
0xa555e56426168f60429a4ac843d232c1a8036ca5,0.0023%,Minters,
0x465f477d529a44de04a2bc599445bc29185ac358,0.0023%,Minters,
0x465f477d529a44de04a2bc599445bc29185ac358,0.0023%,Minters,
0x67e5cf1fd5e5e1944731800c789ca1b17af81873,0.0023%,Minters,
0x67e5cf1fd5e5e1944731800c789ca1b17af81873,0.0023%,Minters,
0x1e4ec486f3247f81d6ec98541f1cbfd4125b012b,0.0023%,Minters,
0x1e4ec486f3247f81d6ec98541f1cbfd4125b012b,0.0023%,Minters,
0x60282772ab3e7f9e71b6eabd698ce4de82a18776,0.0023%,Minters,
0x60282772ab3e7f9e71b6eabd698ce4de82a18776,0.0023%,Minters,
0x0279797ee0627d64ffa0d86f4f111f90e233b090,0.0023%,Minters,
0x0279797ee0627d64ffa0d86f4f111f90e233b090,0.0023%,Minters,
0xd12174d03cc6f706709e31a357d097aeb87520e2,0.0023%,Minters,
0xd12174d03cc6f706709e31a357d097aeb87520e2,0.0023%,Minters,
0xe4f8cf094298a636c6bcf8f52de33472a91f8fb5,0.0023%,Minters,
0xe4f8cf094298a636c6bcf8f52de33472a91f8fb5,0.0023%,Minters,
0xe8e3e6843237e8ca24f245e2403535901a84e0e6,0.0023%,Minters,
0xe8e3e6843237e8ca24f245e2403535901a84e0e6,0.0023%,Minters,
0x5f07b4cad526ca06a388fd86f4b42a1064ca4176,0.0023%,Minters,
0x5f07b4cad526ca06a388fd86f4b42a1064ca4176,0.0023%,Minters,
0x3878b478d43e7ca2d646ae6d6f3bbf0a91cddce4,0.0023%,Minters,
0x3878b478d43e7ca2d646ae6d6f3bbf0a91cddce4,0.0023%,Minters,
0x1b14f5576b37710800ddf2443b1c999f23f2353f,0.0023%,Minters,
0x1b14f5576b37710800ddf2443b1c999f23f2353f,0.0023%,Minters,
0xc1f3a44d64fa4f1f184ff6592b8cc3b31edef946,0.0023%,Minters,
0xc1f3a44d64fa4f1f184ff6592b8cc3b31edef946,0.0023%,Minters,
0xc1f3a44d64fa4f1f184ff6592b8cc3b31edef946,0.0023%,Minters,
0xc1f3a44d64fa4f1f184ff6592b8cc3b31edef946,0.0023%,Minters,
0xcba3c3f1d733482d89a6cd1341255aee540a524d,0.0023%,Minters,
0xcba3c3f1d733482d89a6cd1341255aee540a524d,0.0023%,Minters,
0xc1f3a44d64fa4f1f184ff6592b8cc3b31edef946,0.0023%,Minters,
0xc1f3a44d64fa4f1f184ff6592b8cc3b31edef946,0.0023%,Minters,
0x16b64f31583d45912cd7b246d2e8cbd241c1f003,0.0023%,Minters,
0x16b64f31583d45912cd7b246d2e8cbd241c1f003,0.0023%,Minters,
0x60282772ab3e7f9e71b6eabd698ce4de82a18776,0.0023%,Minters,
0x60282772ab3e7f9e71b6eabd698ce4de82a18776,0.0023%,Minters,
0x29c9e0c4ca8ecc4b5a74f1261eb76d934ae6c460,0.0023%,Minters,
0x49e48fcd4f9cd9031fb00f08342e7878aa7bd1cf,0.0023%,Minters,
0x49e48fcd4f9cd9031fb00f08342e7878aa7bd1cf,0.0023%,Minters,
0xd38fbaaab882852276cf81a11d22ef586b76b8b7,0.0023%,Minters,
0xd38fbaaab882852276cf81a11d22ef586b76b8b7,0.0023%,Minters,
0x99ada4e03ca61ddc31dbe8dd0f36f1ada70ebf62,0.0023%,Minters,
0x99ada4e03ca61ddc31dbe8dd0f36f1ada70ebf62,0.0023%,Minters,
0x1cbb87bb9a4dd0316189eede2277a58590dc124a,0.0023%,Minters,
0x1cbb87bb9a4dd0316189eede2277a58590dc124a,0.0023%,Minters,
0x96e271c2977f4ee8373ce867b3d66a044fc7ad94,0.0023%,Minters,
0x96e271c2977f4ee8373ce867b3d66a044fc7ad94,0.0023%,Minters,
0xac39d3552add3fdf150a6cfad447ee20460586ee,0.0023%,Minters,
0xac39d3552add3fdf150a6cfad447ee20460586ee,0.0023%,Minters,
0xaf8bfea55e7ae2a69b17e03b0e157bdc138237c9,0.0023%,Minters,
0xaf8bfea55e7ae2a69b17e03b0e157bdc138237c9,0.0023%,Minters,
0xaf8bfea55e7ae2a69b17e03b0e157bdc138237c9,0.0023%,Minters,
0xaf8bfea55e7ae2a69b17e03b0e157bdc138237c9,0.0023%,Minters,
0x5f07b4cad526ca06a388fd86f4b42a1064ca4176,0.0023%,Minters,
0x5f07b4cad526ca06a388fd86f4b42a1064ca4176,0.0023%,Minters,
0x11faf848f03eee6908b68d6919270af3b0a90db5,0.0023%,Minters,
0x11faf848f03eee6908b68d6919270af3b0a90db5,0.0023%,Minters,
0x214d1437f27d52b8bf24e0a1f6fae86f5ff2a75b,0.0023%,Minters,
0x214d1437f27d52b8bf24e0a1f6fae86f5ff2a75b,0.0023%,Minters,
0x214d1437f27d52b8bf24e0a1f6fae86f5ff2a75b,0.0023%,Minters,
0x214d1437f27d52b8bf24e0a1f6fae86f5ff2a75b,0.0023%,Minters,
0x214d1437f27d52b8bf24e0a1f6fae86f5ff2a75b,0.0023%,Minters,
0x214d1437f27d52b8bf24e0a1f6fae86f5ff2a75b,0.0023%,Minters,
0xd64cbeb833dbc72c8dfa28b7a7320a103e12b7af,0.0023%,Minters,
0xd64cbeb833dbc72c8dfa28b7a7320a103e12b7af,0.0023%,Minters,
0x29c9e0c4ca8ecc4b5a74f1261eb76d934ae6c460,0.0023%,Minters,
0x29c9e0c4ca8ecc4b5a74f1261eb76d934ae6c460,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0x13a881d54b975409ff64fdb48eca99f1d9063559,0.0023%,Minters,
0x13a881d54b975409ff64fdb48eca99f1d9063559,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0xc3db4fb5c878015f8bee801e39d8e949fc241684,0.0023%,Minters,
0x96e271c2977f4ee8373ce867b3d66a044fc7ad94,0.0023%,Minters,
0x96e271c2977f4ee8373ce867b3d66a044fc7ad94,0.0023%,Minters,
0x43cf525d63987d17052d9891587bcfb9592c3ee2,0.0023%,Minters,
0x43cf525d63987d17052d9891587bcfb9592c3ee2,0.0023%,Minters,
