Addresses,Allocation %,Type,Sum
0x14656be3f4225d7554f7a6017044c77bbec9d0c0,0.41474654379%,Ecosystem User,
0x6c2693f5a936f37ed03cfa8465bf2d8beff19a0f,0.41474654379%,Ecosystem User,
0xa01876dfa59ebc1442d146ba42c08ba92dc96436,0.41474654379%,Ecosystem User,
0x53a806789bbfd366d9deb9cbe5d622089e845fdb,0.41474654379%,Ecosystem User,
0x25b70c8050b7e327ce62cfd80a0c60cccf057fa6,0.41474654379%,Ecosystem User,
0xae0baf66e8f5bb87a6fd54066e469cdfe93212ec,0.41474654379%,Ecosystem User,
0x139776871ee95f55d20b10d9ba5a0385451066cd,0.41474654379%,Ecosystem User,
0x40325d6186d1dcc2ba1c7ae0de8cb55fb2a8945f,0.41474654379%,Ecosystem User,
0x5f3faa343ceef46aa5051bea2c181965b5bea7c5,0.41474654379%,Ecosystem User,
0x5f10269c8e08b70b9aca31c12e7f12d8150d97b9,0.41474654379%,Ecosystem User,
0x1d9df861d0dc37c60fc21b71452aa39738b7ae06,0.41474654379%,Ecosystem User,
0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,0.41474654379%,Ecosystem User,
0x8d95730bab8499e1169d2b7208005b11721cee6a,0.41474654379%,Ecosystem User,
0x5f10269c8e08b70b9aca31c12e7f12d8150d97b9,0.41474654379%,Ecosystem User,
0x4ed4a978b67e1a8710c9f00c0e1224151ae26b5f,0.41474654379%,Ecosystem User,
0x5ce0595582e42f88ce7c0062c5ec80dd5e76d193,0.41474654379%,Ecosystem User,
0xecbf0aa9ead17d2bf7bd8aa83a0cdc8510a75a7b,0.41474654379%,Ecosystem User,
0x23450f179fac5974d0215f7e321caebea9f854f2,0.41474654379%,Ecosystem User,
0xf814a8e1607aa1d1a33f42a4c9b3b67eadce45bd,0.41474654379%,Ecosystem User,
0x61bdfe77ccede9a4cc900644b9e3e908b52345ad,0.41474654379%,Ecosystem User,
0xe40e17d79c51da492e2f521edbb6e37ce2c8b86c,0.41474654379%,Ecosystem User,
0xb0eb5a31ca1f3f6213468c753f8efd7ec95b80cd,0.41474654379%,Ecosystem User,
0x76c5480ed39e1494755aa49945b202caa553d7b9,0.41474654379%,Ecosystem User,
0x7865a9f3ad5654a2c8c8ab94459b976b69b19e11,0.41474654379%,Ecosystem User,
0x58f2f865160ca86b8a66d84200a25fd95daceb78,0.41474654379%,Ecosystem User,
0xb27c97ff379cf77f1d190e67dfc62eb2f9ed8556,0.41474654379%,Ecosystem User,
0x4d445c33dc304f07edb34f00c90c4cb1ab947fac,0.41474654379%,Ecosystem User,
0x7547f6c452f8964835339a685dbb5935aac7ffc7,0.41474654379%,Ecosystem User,
0x5c866c6ae5187130c234bc474a9fd55e3ea0ac5d,0.41474654379%,Ecosystem User,
0x7547f6c452f8964835339a685dbb5935aac7ffc7,0.41474654379%,Ecosystem User,
0xbae3bad311a211dbc19c14a5d2995a9a4741abc7,0.41474654379%,Ecosystem User,
0x3143b14a0df68c670c525a3549f824a977b0e10a,0.41474654379%,Ecosystem User,
0xc960338b529e0353f570f62093fd362b8fb55f0b,0.41474654379%,Ecosystem User,
0x04e8e5aa372d8e2233d2ef26079e23e3309003d5,0.41474654379%,Ecosystem User,
0xd86a11b0c859c18bfc1b4acd072c5afe57e79438,0.41474654379%,Ecosystem User,
0x8a8743afc23769d5b27fb22af510da3147bb9a55,0.41474654379%,Ecosystem User,
0x00a145e260671d33d5ac741b8c6f56e585b30d12,0.41474654379%,Ecosystem User,
0xd814e1b7cc203ff6ca4358bf4aa3ce9771fedc68,0.41474654379%,Ecosystem User,
0x58df388089025ed53e9a957fe2084654b8e24004,0.41474654379%,Ecosystem User,
0x90be067d924d86d4e2cfbdf7b1698a1f665cb61b,0.41474654379%,Ecosystem User,
0x119030ad7e6fea8f694782898038da2e768cf6bf,0.41474654379%,Ecosystem User,
0x2788f19f497b33f53fcb1a920ba85111a0792403,0.41474654379%,Ecosystem User,
0x9c972d06eceee9dc08e2d295742d2045f8e54fa2,0.41474654379%,Ecosystem User,
0x1570e8eca547ec23ec57a7651f8311a907fa6531,0.41474654379%,Ecosystem User,
0x9b8b04b6f82cd5e1dae58ca3614d445f93defc5c,0.41474654379%,Ecosystem User,
0x65877be34c0c3c3a317d97028fd91bd261410026,0.41474654379%,Ecosystem User,
0x363fcb8b79cd67956f95923a1764a5062b9b7c0c,0.41474654379%,Ecosystem User,
0x285e6e07ce1bcd84cc9b6f2ef661de222899eb23,0.41474654379%,Ecosystem User,
0x356226e2f6d49749fd5f0fa5656acf86b20f3485,0.41474654379%,Ecosystem User,
0x53dcb1143f7f2da6c9e182d4d42ec45b0ffa5726,0.41474654379%,Ecosystem User,
0x39c31a899662da8bba43862c82c8ba531dc61390,0.41474654379%,Ecosystem User,
0x04f4eacc7414361e7c6ec2f738a256dbe0f4dcec,0.41474654379%,Ecosystem User,
0x8e0e8ea343a0871e8dead325414ddd583ea1baa3,0.41474654379%,Ecosystem User,
0xfa8bdcdcf039a199de0fc1245d8ce14d24e98c31,0.41474654379%,Ecosystem User,
0x7a80dcb3e09966b540f48d870111ea21c844a27e,0.41474654379%,Ecosystem User,
0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,0.41474654379%,Ecosystem User,
0x649b240a19b5c029b4998b4ea8d88514c59bbcf8,0.41474654379%,Ecosystem User,
0x50ba55bf41580f0ba7df31d9d20b129e6d2df6ae,0.41474654379%,Ecosystem User,
0x42ae01552f4fc48edb2c7e9529494ee4dee25f1b,0.41474654379%,Ecosystem User,
0x42ae01552f4fc48edb2c7e9529494ee4dee25f1b,0.41474654379%,Ecosystem User,
0x87afaa198117496bce792b6a5de3b33ba7cac73f,0.41474654379%,Ecosystem User,
0xe65c2be6254731e93368cc071a2420b0c961451b,0.41474654379%,Ecosystem User,
0xe50e343aee3213981c3570e9f715b109725a7e7d,0.41474654379%,Ecosystem User,
0x8c6174116fe4563200e9d7f404c69f88617da885,0.41474654379%,Ecosystem User,
0xf00408ddcaf624129cc0d08aa122a7abe1f2ef31,0.41474654379%,Ecosystem User,
0xf5c13c0050e88a721b61c4739902dc484bf28ada,0.41474654379%,Ecosystem User,
0x1bd00642155e8350f7d15728c1df8673697064c2,0.41474654379%,Ecosystem User,
0x5196e6ff6b95536874ba6405c11f465e026099e0,0.41474654379%,Ecosystem User,
0xbbd82090df654f8b40168c9e5773f39c74200a41,0.41474654379%,Ecosystem User,
0xfc06bd7fc97e495ec63d3d0f839dc6d41197587e,0.41474654379%,Ecosystem User,
0x14bdfda5b5b829f14332a52c15129386284ce36a,0.41474654379%,Ecosystem User,
0x6d9f1a927cbcb5e2c28d13ca735bc6d6131406da,0.41474654379%,Ecosystem User,
0x8986aba02990dfd0b3fcc9c16aec1df529b543dc,0.41474654379%,Ecosystem User,
0xf8e5408823976628cae9940fc768aea8575cffae,0.41474654379%,Ecosystem User,
0x6d9f1a927cbcb5e2c28d13ca735bc6d6131406da,0.41474654379%,Ecosystem User,
0xa249ac7499bb7a18f47168f936825452d466dcaf,0.41474654379%,Ecosystem User,
0xf7c755b0f3181c1f0362bae38590df697535ca58,0.41474654379%,Ecosystem User,
0x544d7d8eab614ba0786f1660f3371a89e2cd40c4,0.41474654379%,Ecosystem User,
0x8424a95ccf4adca9e88574493efe65eaa2a2dd32,0.41474654379%,Ecosystem User,
0x38467d933117c0fc96c7f0b74c52dc6f4e5cd98b,0.41474654379%,Ecosystem User,
0x892176d784bed3dc877a62f3ff9fc091377b2a49,0.41474654379%,Ecosystem User,
0x63a30dce8b40255e5e6ff2c249659dc7fe9d6433,0.41474654379%,Ecosystem User,
0x36cc7b13029b5dee4034745fb4f24034f3f2ffc6,0.41474654379%,Ecosystem User,
0x03de3132e3d448ce03ada2457f0bc779f18f553b,0.41474654379%,Ecosystem User,
0x0d423e7877c579a4bde7c70c4bbaa49fbc69720e,0.41474654379%,Ecosystem User,
0xae1c38847fb90a13a2a1d7e5552ccd80c62c6508,0.41474654379%,Ecosystem User,
0x48a4373e8fcbb9db56dace646a0521a871107f94,0.41474654379%,Ecosystem User,
0x0d1d2e27b581afabfe33e6b323f75da77052d888,0.41474654379%,Ecosystem User,
0x6371024c5ffdaefef716adce3cac52ac6181cd9d,0.41474654379%,Ecosystem User,
0x203cb60813c25fd26f064e676eed43aed4448c3c,0.41474654379%,Ecosystem User,
0x48a4373e8fcbb9db56dace646a0521a871107f94,0.41474654379%,Ecosystem User,
0xed9a912182745fe101ecb4291d00b802d982ba0f,0.41474654379%,Ecosystem User,
0x99c2e4708493b19baa116e26dfa0056f5a69a783,0.41474654379%,Ecosystem User,
0x4e2f395de08c11d28be37fb2f19f6f5869136567,0.41474654379%,Ecosystem User,
0x9b616ac1d31f17be9b23560d93699ca7732e2808,0.41474654379%,Ecosystem User,
0xb48c2698dc9a6b0cb80e2829bd27c105bd7f1c80,0.41474654379%,Ecosystem User,
0x856a8284b6ae62ca00ef00d9dcf39cbef09103de,0.41474654379%,Ecosystem User,
0x93fdce6725f6997c88bad198b656457373f6f5bc,0.41474654379%,Ecosystem User,
